timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2020-01-02T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2020-01-03T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2020-01-06T00:00:00+00:00,818.28,999.85,-0.01,1,GOLD:long:0.3472@1568.8000,181.57,0.00,
2020-01-07T00:00:00+00:00,818.28,1001.76,0.18,1,GOLD:long:0.3472@1568.8000,181.57,1.91,
2020-01-08T00:00:00+00:00,855.69,1010.17,1.02,1,GOLD:long:0.4950@1560.2000,154.48,0.00,
2020-01-09T00:00:00+00:00,855.69,1007.25,0.72,1,GOLD:long:0.4950@1560.2000,154.48,-2.92,
2020-01-10T00:00:00+00:00,855.69,1010.12,1.01,1,GOLD:long:0.4950@1560.2000,154.48,-0.05,
2020-01-13T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-14T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-15T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-16T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-17T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-20T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-21T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-22T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-23T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-24T00:00:00+00:00,1004.99,1004.99,0.50,0,No positions,0.00,0.00,
2020-01-27T00:00:00+00:00,889.70,1004.83,0.48,1,GOLD:long:0.3650@1577.4000,115.14,0.00,
2020-01-28T00:00:00+00:00,1001.74,1001.74,0.17,0,No positions,0.00,0.00,
2020-01-29T00:00:00+00:00,1001.74,1001.74,0.17,0,No positions,0.00,0.00,
2020-01-30T00:00:00+00:00,881.84,1001.58,0.16,1,GOLD:long:0.3774@1586.5000,119.74,0.00,
2020-01-31T00:00:00+00:00,881.84,1000.98,0.10,1,GOLD:long:0.3774@1586.5000,119.74,-0.60,
2020-02-03T00:00:00+00:00,998.61,998.61,-0.14,0,No positions,0.00,0.00,
2020-02-04T00:00:00+00:00,822.92,998.37,-0.16,1,GOLD:long:0.5650@1552.7000,175.45,0.00,
2020-02-05T00:00:00+00:00,822.92,1002.55,0.25,1,GOLD:long:0.5650@1552.7000,175.45,4.18,
2020-02-06T00:00:00+00:00,822.92,1006.56,0.66,1,GOLD:long:0.5650@1552.7000,175.45,8.19,
2020-02-07T00:00:00+00:00,822.92,1008.48,0.85,1,GOLD:long:0.5650@1552.7000,175.45,10.11,
2020-02-10T00:00:00+00:00,822.92,1011.87,1.19,1,GOLD:long:0.5650@1552.7000,175.45,13.50,
2020-02-11T00:00:00+00:00,822.92,1006.56,0.66,1,GOLD:long:0.5650@1552.7000,175.45,8.19,
2020-02-12T00:00:00+00:00,822.92,1007.46,0.75,1,GOLD:long:0.5650@1552.7000,175.45,9.10,
2020-02-13T00:00:00+00:00,822.92,1011.70,1.17,1,GOLD:long:0.5650@1552.7000,175.45,13.33,
2020-02-14T00:00:00+00:00,1016.13,1016.13,1.61,0,No positions,0.00,0.00,
2020-02-17T00:00:00+00:00,840.70,1015.89,1.59,1,GOLD:long:0.5462@1603.6000,175.19,-0.00,
2020-02-18T00:00:00+00:00,852.56,1005.04,0.50,1,GOLD:long:0.4762@1601.0000,152.48,0.00,
2020-02-19T00:00:00+00:00,852.56,1008.75,0.88,1,GOLD:long:0.4762@1601.0000,152.48,3.71,
2020-02-20T00:00:00+00:00,893.91,1013.50,1.35,1,GOLD:long:0.3697@1617.4000,119.59,0.00,
2020-02-21T00:00:00+00:00,893.91,1023.74,2.37,1,GOLD:long:0.3697@1617.4000,119.59,10.24,
2020-02-24T00:00:00+00:00,904.26,1025.06,2.51,1,GOLD:long:0.3609@1673.5000,120.80,0.00,
2020-02-25T00:00:00+00:00,955.80,1014.40,1.44,1,GOLD:long:0.1779@1647.0000,58.60,0.00,
2020-02-26T00:00:00+00:00,955.80,1013.22,1.32,1,GOLD:long:0.1779@1647.0000,58.60,-1.17,
2020-02-27T00:00:00+00:00,955.80,1013.60,1.36,1,GOLD:long:0.1779@1647.0000,58.60,-0.80,
2020-02-28T00:00:00+00:00,1004.10,1004.10,0.41,0,No positions,0.00,0.00,
2020-03-02T00:00:00+00:00,874.79,1003.92,0.39,1,GOLD:long:0.4048@1594.8000,129.13,0.00,
2020-03-03T00:00:00+00:00,961.96,1013.69,1.37,1,GOLD:long:0.1573@1644.4000,51.73,0.00,
2020-03-04T00:00:00+00:00,961.96,1013.47,1.35,1,GOLD:long:0.1573@1644.4000,51.73,-0.22,
2020-03-05T00:00:00+00:00,961.96,1017.41,1.74,1,GOLD:long:0.1573@1644.4000,51.73,3.71,
2020-03-06T00:00:00+00:00,961.96,1018.10,1.81,1,GOLD:long:0.1573@1644.4000,51.73,4.40,
2020-03-09T00:00:00+00:00,1022.29,1022.29,2.23,0,No positions,0.00,0.00,
2020-03-10T00:00:00+00:00,937.97,1022.18,2.22,1,GOLD:long:0.2536@1660.3000,84.21,-0.00,
2020-03-11T00:00:00+00:00,1017.38,1017.38,1.74,0,No positions,0.00,0.00,
2020-03-12T00:00:00+00:00,910.48,1017.24,1.72,1,GOLD:long:0.3356@1590.3000,106.75,0.00,
2020-03-13T00:00:00+00:00,892.21,1006.62,0.66,1,GOLD:long:0.3772@1516.7000,114.41,0.00,
