"Date","Price","Open","High","Low","Vol.","Change %"
"07/21/2009","946.90","949.80","953.80","944.30","79.09K","-0.20%"
"07/22/2009","953.30","948.90","955.00","944.60","89.85K","0.68%"
"07/23/2009","954.80","952.70","957.50","947.20","124.92K","0.16%"
"07/24/2009","953.10","948.00","954.40","946.60","70.92K","-0.18%"
"07/27/2009","953.50","951.40","960.00","947.80","101.95K","0.04%"
"07/28/2009","939.10","953.60","956.80","933.80","169.54K","-1.51%"
"07/29/2009","927.20","937.80","940.90","925.20","129.09K","-1.27%"
"07/30/2009","937.30","931.90","939.40","930.90","62.13K","1.09%"
"07/31/2009","955.80","937.10","960.00","933.80","98.49K","1.97%"
"08/03/2009","958.80","954.50","966.90","954.30","95.46K","0.31%"
"08/04/2009","969.70","960.00","972.70","953.10","94.66K","1.14%"
"08/05/2009","966.30","970.30","970.80","961.10","80.72K","-0.35%"
"08/06/2009","962.90","965.00","974.30","958.20","108.95K","-0.35%"
"08/07/2009","959.50","965.20","968.00","955.50","87.11K","-0.35%"
"08/10/2009","946.90","956.60","959.30","944.20","78.34K","-1.31%"
"08/11/2009","947.60","948.40","951.90","943.60","50.68K","0.07%"
"08/12/2009","952.50","948.60","954.40","942.10","64.43K","0.52%"
"08/13/2009","956.50","950.00","963.10","949.80","70.23K","0.42%"
"08/14/2009","948.70","956.70","961.40","943.70","78.11K","-0.82%"
"08/17/2009","935.80","949.20","950.40","931.30","93.51K","-1.36%"
"08/18/2009","939.20","935.00","941.60","935.00","52.98K","0.36%"
"08/19/2009","944.80","940.20","946.80","933.30","80.90K","0.60%"
"08/20/2009","941.70","944.20","947.30","938.50","52.32K","-0.33%"
"08/21/2009","954.70","941.90","959.90","939.20","85.72K","1.38%"
"08/24/2009","943.70","954.80","958.50","935.70","74.59K","-1.15%"
"08/25/2009","946.00","943.80","956.30","943.10","76.99K","0.24%"
"08/26/2009","945.80","946.20","951.70","941.20","68.60K","-0.02%"
"08/27/2009","947.30","946.90","952.30","942.60","60.46K","0.16%"
"08/28/2009","958.80","949.50","964.60","949.50","87.23K","1.21%"
"08/31/2009","953.50","957.40","962.10","944.30","73.13K","-0.55%"
"09/01/2009","956.50","952.00","958.70","947.50","93.24K","0.31%"
"09/02/2009","978.50","958.10","982.40","952.50","155.93K","2.30%"
"09/03/2009","997.70","979.40","999.50","976.10","163.80K","1.96%"
"09/04/2009","996.70","994.30","998.40","987.00","117.55K","-0.10%"
"09/07/2009","999.80","996.90","1,009.70","992.60","165.00K","0.31%"
"09/09/2009","997.10","998.80","1,005.00","988.80","126.49K","-0.27%"
"09/10/2009","996.80","993.50","1,000.50","983.20","129.18K","-0.03%"
"09/11/2009","1,006.40","998.50","1,013.70","996.30","133.41K","0.96%"
"09/14/2009","1,001.10","1,007.70","1,010.80","994.40","93.92K","-0.53%"
"09/15/2009","1,006.30","1,000.90","1,011.50","993.00","114.63K","0.52%"
"09/16/2009","1,020.20","1,009.00","1,023.30","1,007.90","124.44K","1.38%"
"09/17/2009","1,013.50","1,018.30","1,025.80","1,010.60","118.14K","-0.66%"
"09/18/2009","1,010.30","1,014.50","1,019.50","1,007.40","102.95K","-0.32%"
"09/21/2009","1,004.90","1,006.80","1,008.30","996.30","102.95K","-0.53%"
"09/22/2009","1,015.50","1,005.00","1,021.50","1,004.20","96.17K","1.05%"
"09/23/2009","1,014.40","1,016.10","1,020.40","1,007.20","114.89K","-0.11%"
"09/24/2009","998.90","1,008.70","1,021.00","991.30","182.50K","-1.53%"
"09/25/2009","991.60","992.80","1,000.50","985.50","129.03K","-0.73%"
"09/28/2009","994.10","993.10","998.00","986.70","88.77K","0.25%"
"09/29/2009","994.40","992.60","997.20","986.10","105.19K","0.03%"
"09/30/2009","1,009.30","994.00","1,010.80","992.70","142.14K","1.50%"
"10/01/2009","1,000.70","1,008.30","1,011.10","998.60","113.35K","-0.85%"
"10/02/2009","1,004.30","999.00","1,008.80","987.00","141.25K","0.36%"
"10/05/2009","1,017.80","1,004.00","1,018.90","1,001.60","103.25K","1.34%"
"10/06/2009","1,039.70","1,017.80","1,045.00","1,016.60","223.54K","2.15%"
"10/07/2009","1,044.40","1,042.70","1,049.70","1,037.80","140.68K","0.45%"
"10/08/2009","1,056.30","1,045.70","1,062.70","1,043.80","204.45K","1.14%"
"10/09/2009","1,048.60","1,055.90","1,056.70","1,044.70","122.70K","-0.73%"
"10/12/2009","1,057.50","1,050.00","1,060.50","1,048.00","74.33K","0.85%"
"10/13/2009","1,065.00","1,055.00","1,069.70","1,052.20","141.18K","0.71%"
"10/14/2009","1,064.70","1,065.30","1,072.00","1,056.50","134.28K","-0.03%"
"10/15/2009","1,050.60","1,063.30","1,066.80","1,046.20","151.36K","-1.32%"
"10/16/2009","1,051.50","1,051.00","1,057.90","1,043.70","121.67K","0.09%"
"10/19/2009","1,058.10","1,053.50","1,065.80","1,048.60","94.79K","0.63%"
"10/20/2009","1,058.60","1,065.00","1,069.00","1,052.60","122.57K","0.05%"
"10/21/2009","1,064.50","1,050.00","1,065.70","1,048.10","140.36K","0.56%"
"10/22/2009","1,058.60","1,059.50","1,062.70","1,052.00","110.65K","-0.55%"
"10/23/2009","1,056.40","1,061.10","1,068.80","1,050.40","153.87K","-0.21%"
"10/26/2009","1,042.80","1,055.50","1,060.80","1,038.10","162.32K","-1.29%"
"10/27/2009","1,035.40","1,038.50","1,044.30","1,032.90","153.19K","-0.71%"
"10/28/2009","1,030.50","1,040.00","1,042.60","1,026.90","152.92K","-0.47%"
"10/29/2009","1,047.10","1,027.70","1,048.40","1,026.90","130.08K","1.61%"
"10/30/2009","1,040.40","1,047.10","1,049.20","1,035.40","129.46K","-0.64%"
"11/02/2009","1,054.00","1,043.40","1,063.40","1,042.20","132.63K","1.31%"
"11/03/2009","1,084.90","1,060.40","1,088.50","1,055.50","208.68K","2.93%"
"11/04/2009","1,087.30","1,085.60","1,098.50","1,080.50","190.85K","0.22%"
"11/05/2009","1,089.30","1,094.10","1,095.20","1,084.30","111.07K","0.18%"
"11/06/2009","1,095.70","1,090.60","1,101.90","1,086.50","159.85K","0.59%"
"11/09/2009","1,101.40","1,098.00","1,111.70","1,096.00","137.53K","0.52%"
"11/10/2009","1,102.50","1,103.70","1,109.70","1,097.20","146.66K","0.10%"
"11/11/2009","1,114.60","1,106.00","1,119.10","1,105.60","153.62K","1.10%"
"11/12/2009","1,106.60","1,117.20","1,123.40","1,102.70","168.53K","-0.72%"
"11/13/2009","1,116.70","1,103.30","1,119.70","1,101.20","149.13K","0.91%"
"11/16/2009","1,139.20","1,119.60","1,144.20","1,119.50","188.59K","2.01%"
"11/17/2009","1,139.40","1,140.10","1,142.00","1,127.80","143.71K","0.02%"
"11/18/2009","1,141.20","1,140.90","1,153.40","1,136.00","180.28K","0.16%"
"11/19/2009","1,141.90","1,144.00","1,146.50","1,130.00","194.98K","0.06%"
"11/20/2009","1,146.80","1,145.00","1,151.50","1,132.50","173.74K","0.43%"
"11/23/2009","1,164.70","1,152.00","1,174.00","1,151.60","227.82K","1.56%"
"11/24/2009","1,165.80","1,164.40","1,171.70","1,157.70","254.52K","0.09%"
"11/25/2009","1,187.00","1,169.60","1,192.80","1,166.80","205.51K","1.82%"
"11/26/2009","1,175.50","1,194.60","1,196.80","1,135.80","275.93K","-0.97%"
"11/30/2009","1,182.30","1,182.00","1,185.00","1,165.00","174.37K","0.58%"
"12/01/2009","1,200.20","1,181.40","1,204.00","1,176.40","173.62K","1.51%"
"12/02/2009","1,213.00","1,197.00","1,218.40","1,196.50","191.90K","1.07%"
"12/03/2009","1,218.30","1,216.50","1,227.50","1,205.20","222.90K","0.44%"
"12/04/2009","1,169.50","1,208.70","1,213.90","1,147.40","366.08K","-4.01%"
"12/07/2009","1,164.00","1,160.30","1,166.20","1,136.10","276.34K","-0.47%"
"12/08/2009","1,143.40","1,159.80","1,170.20","1,125.30","239.29K","-1.77%"
"12/09/2009","1,120.90","1,129.50","1,148.40","1,117.00","263.93K","-1.97%"
"12/10/2009","1,126.20","1,130.10","1,137.70","1,121.80","164.03K","0.47%"
"12/11/2009","1,119.90","1,133.30","1,143.40","1,110.20","215.76K","-0.56%"
"12/14/2009","1,123.80","1,114.60","1,128.90","1,111.70","133.52K","0.35%"
"12/15/2009","1,123.00","1,128.20","1,130.00","1,112.00","154.05K","-0.07%"
"12/16/2009","1,136.20","1,125.70","1,142.50","1,122.40","159.46K","1.18%"
"12/17/2009","1,107.40","1,138.70","1,142.90","1,095.70","236.02K","-2.53%"
"12/18/2009","1,111.50","1,099.00","1,118.10","1,097.40","171.60K","0.37%"
"12/21/2009","1,096.00","1,111.90","1,120.80","1,090.80","137.63K","-1.39%"
"12/22/2009","1,086.70","1,092.70","1,098.20","1,075.20","182.49K","-0.85%"
"12/23/2009","1,094.00","1,085.10","1,096.80","1,080.10","99.75K","0.67%"
"12/24/2009","1,104.80","1,088.60","1,106.90","1,088.30","56.91K","0.99%"
"12/28/2009","1,107.90","1,108.00","1,114.50","1,102.10","73.19K","0.28%"
"12/29/2009","1,098.10","1,108.90","1,109.20","1,097.10","97.22K","-0.88%"
"12/30/2009","1,092.50","1,098.50","1,098.70","1,086.60","91.65K","-0.51%"
"12/31/2009","1,096.20","1,094.10","1,107.60","1,093.10","64.59K","0.34%"
