date,daily_return,equity
2008-01-02,0.0,1000.0
2008-01-03,0.0,1000.0
2008-01-04,-2.6822539729778328e-05,999.9731774602702
2008-01-07,0.00022255455812989817,1000.1957260489216
2008-01-08,0.0,1000.1957260489216
2008-01-09,0.0,1000.1957260489216
2008-01-10,0.0,1000.1957260489216
2008-01-11,0.0,1000.1957260489216
2008-01-14,0.0,1000.1957260489216
2008-01-15,0.0,1000.1957260489216
2008-01-16,-7.570471920247919e-05,1000.1200065123336
2008-01-17,-0.00022334686651598868,999.8966328427391
2008-01-18,0.0012448325656708786,1001.1413367336064
2008-01-22,0.0005616755012610401,1001.7036532957494
2008-01-23,0.0,1001.7036532957494
2008-01-24,-1.893867064792346e-05,1001.6846823601728
2008-01-25,-0.0002504946218239805,1001.4337657344781
2008-01-28,0.00014821113585016156,1001.5821893703763
2008-01-29,-2.2831325020632877e-05,1001.559321921876
2008-01-30,-0.00010237975230528688,1001.4567825265785
2008-01-31,0.0,1001.4567825265785
2008-02-01,0.0,1001.4567825265785
2008-02-04,-2.923369594515479e-05,1001.4275062434959
2008-02-05,4.813423016854784e-05,1001.4757091855786
2008-02-06,0.0,1001.4757091855786
2008-02-07,0.0,1001.4757091855786
2008-02-08,0.0,1001.4757091855786
2008-02-11,0.0,1001.4757091855786
2008-02-12,0.0,1001.4757091855786
2008-02-13,0.0,1001.4757091855786
2008-02-14,0.0,1001.4757091855786
2008-02-15,0.0,1001.4757091855786
2008-02-19,0.0,1001.4757091855786
2008-02-20,0.0,1001.4757091855786
2008-02-21,-4.1714442317367506e-06,1001.4715315855083
2008-02-22,3.496621974744939e-05,1001.5065492591525
2008-02-25,-4.8604761859920626e-06,1001.5016814604197
2008-02-26,-9.252287429604713e-05,1001.4090196462387
2008-02-27,0.00011496700604263066,1001.5241486430515
2008-02-28,0.0,1001.5241486430515
2008-02-29,0.0,1001.5241486430515
2008-03-03,0.0,1001.5241486430515
2008-03-04,-7.837881824797937e-06,1001.5162988151297
2008-03-05,0.00016770105841161054,1001.6842541584575
2008-03-06,0.04035895275133065,1042.1111816437906
2008-03-07,-3.7830563535867746e-05,1042.071757990522
2008-03-10,2.5350120846765613e-06,1042.0743996550216
2008-03-11,0.0,1042.0743996550216
2008-03-12,0.0,1042.0743996550216
2008-03-13,0.0,1042.0743996550216
2008-03-14,0.0,1042.0743996550216
2008-03-17,0.0,1042.0743996550216
2008-03-18,0.0,1042.0743996550216
2008-03-19,0.0,1042.0743996550216
2008-03-20,-1.7897953531647997e-05,1042.05574865584
2008-03-24,-0.0005011364839167293,1041.5335365019134
2008-03-25,0.00010308043324802918,1041.6408982300984
2008-03-26,0.0,1041.6408982300984
2008-03-27,-2.254245810583619e-05,1041.6174170837887
2008-03-28,5.509044009488346e-05,1041.6748002457064
2008-03-31,-2.5953583051397145e-05,1041.6477650522656
2008-04-01,1.0519547400078128e-05,1041.6587227153043
2008-04-02,0.0,1041.6587227153043
2008-04-03,0.0,1041.6587227153043
2008-04-04,0.0,1041.6587227153043
2008-04-07,0.0,1041.6587227153043
2008-04-08,0.0,1041.6587227153043
2008-04-09,0.0,1041.6587227153043
2008-04-10,0.0,1041.6587227153043
2008-04-11,0.0,1041.6587227153043
2008-04-14,0.0,1041.6587227153043
2008-04-15,-8.326640241005387e-05,1041.5719875409247
2008-04-16,0.0014980140599055065,1043.1322770226648
2008-04-17,0.0,1043.1322770226648
2008-04-18,-6.371983991587098e-06,1043.1256302004945
2008-04-21,3.3326947719804875e-05,1043.1603943938374
2008-04-22,0.00010848430374591258,1043.2735609229185
2008-04-23,-0.0002029108114294425,1043.0618694381287
2008-04-24,9.037880394713782e-05,1043.1561401223314
2008-04-25,-4.776943047023603e-05,1043.1063091476262
2008-04-28,0.0,1043.1063091476262
2008-04-29,0.0,1043.1063091476262
2008-04-30,-1.152678167904481e-05,1043.0942854889327
2008-05-01,7.757467782517408e-05,1043.1752031920707
2008-05-02,0.0,1043.1752031920707
2008-05-05,0.0,1043.1752031920707
2008-05-06,-3.632063215473173e-05,1043.1373144092427
2008-05-07,-1.793458142777217e-05,1043.118606178137
2008-05-08,0.0,1043.118606178137
2008-05-09,0.0,1043.118606178137
2008-05-12,-4.5947753845614525e-05,1043.0706772211886
2008-05-13,-0.00019165384808344623,1042.8707687120761
2008-05-14,0.0004898178038088819,1043.3815853816632
2008-05-15,-0.0001816549379083373,1043.192049964556
2008-05-16,-0.010125688210418511,1032.6290125230275
2008-05-19,-2.1220491597470347e-06,1032.6268212334992
2008-05-20,-6.622438117220227e-06,1032.6199827262774
2008-05-21,0.0,1032.6199827262774
2008-05-22,0.0,1032.6199827262774
2008-05-23,0.0,1032.6199827262774
2008-05-27,0.0,1032.6199827262774
2008-05-28,0.0,1032.6199827262774
2008-05-29,0.0,1032.6199827262774
2008-05-30,-4.345932195080786e-06,1032.6154950298492
2008-06-02,0.1306167276748863,1167.492351937031
2008-06-03,-0.0025223778383639144,1164.5474951020456
2008-06-04,-0.0023908011718716472,1161.7632935860554
2008-06-05,-0.006065574022388223,1154.7165323323156
2008-06-06,0.002041676439588638,1157.074089870782
2008-06-09,0.0010509754386160734,1158.2901463198953
2008-06-10,-6.5520671784583e-05,1158.214254371387
2008-06-11,-0.0009232474556140987,1157.1449360079826
2008-06-12,0.0,1157.1449360079826
2008-06-13,0.0,1157.1449360079826
2008-06-16,-2.1520906195401123e-06,1157.1424457272203
2008-06-17,1.592397278493769e-07,1157.1426299902685
2008-06-18,-5.794410247524113e-05,1157.0755803991378
2008-06-19,-1.7573724785631153e-05,1157.0552462713317
2008-06-20,3.3694468048828014e-05,1157.094232632358
2008-06-23,-2.1589917293818665e-05,1157.0692510635743
2008-06-24,-3.2154633072451614e-06,1157.0655305498535
2008-06-25,1.5709954597340233e-05,1157.0837079968046
2008-06-26,0.0,1157.0837079968046
2008-06-27,-3.959924875347578e-06,1157.0791260322464
2008-06-30,0.002932373340581895,1160.4721140143672
2008-07-01,0.0,1160.4721140143672
2008-07-02,0.0,1160.4721140143672
2008-07-03,0.0,1160.4721140143672
2008-07-07,-1.026937738410111e-05,1160.4601966882847
2008-07-08,0.00019779922993712622,1160.6897348215623
2008-07-09,2.0798130134584278e-05,1160.713874997713
2008-07-10,0.00037537283205298376,1161.149575452174
2008-07-11,-1.4239412555612826e-05,1161.1330413643304
2008-07-14,0.0003305653591047475,1161.5168717251174
2008-07-15,-5.208722518689054e-05,1161.4563715342615
2008-07-16,0.0010962553947611313,1162.7296243473356
2008-07-17,0.0,1162.7296243473356
2008-07-18,0.0,1162.7296243473356
2008-07-21,0.0,1162.7296243473356
2008-07-22,0.0,1162.7296243473356
2008-07-23,0.0,1162.7296243473356
