timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2020-01-02T00:00:00+00:00,952.03,999.69,-0.03,1,AAPL:long:1.9111@75.2325,47.93,-0.27,
2020-01-03T00:00:00+00:00,997.95,997.95,-0.21,0,No positions,0.00,0.00,
2020-01-06T00:00:00+00:00,997.95,997.95,-0.21,0,No positions,0.00,0.00,
2020-01-07T00:00:00+00:00,997.95,997.95,-0.21,0,No positions,0.00,0.00,
2020-01-08T00:00:00+00:00,935.82,997.28,-0.27,1,AAPL:long:4.0844@75.9434,62.04,-0.59,
2020-01-09T00:00:00+00:00,935.82,1003.85,0.39,1,AAPL:long:4.0844@75.9434,62.04,5.99,
2020-01-10T00:00:00+00:00,935.82,1004.55,0.45,1,AAPL:long:4.0844@75.9434,62.04,6.68,
2020-01-13T00:00:00+00:00,935.82,1011.33,1.13,1,AAPL:long:4.0844@75.9434,62.04,13.46,
2020-01-14T00:00:00+00:00,935.82,1006.96,0.70,1,AAPL:long:4.0844@75.9434,62.04,9.09,
2020-01-15T00:00:00+00:00,935.82,1005.57,0.56,1,AAPL:long:4.0844@75.9434,62.04,7.71,
2020-01-16T00:00:00+00:00,935.82,1009.57,0.96,1,AAPL:long:4.0844@75.9434,62.04,11.71,
2020-01-17T00:00:00+00:00,935.82,1013.12,1.31,1,AAPL:long:4.0844@75.9434,62.04,15.26,
2020-01-21T00:00:00+00:00,935.82,1010.92,1.09,1,AAPL:long:4.0844@75.9434,62.04,13.06,
2020-01-22T00:00:00+00:00,960.69,1013.18,1.32,1,AAPL:long:3.3268@79.5650,52.94,-0.45,
2020-01-23T00:00:00+00:00,960.69,1014.45,1.44,1,AAPL:long:3.3268@79.5650,52.94,0.82,
2020-01-24T00:00:00+00:00,960.69,1013.68,1.37,1,AAPL:long:3.3268@79.5650,52.94,0.05,
2020-01-27T00:00:00+00:00,894.80,1002.15,0.21,1,AAPL:long:4.1857@77.3891,107.98,-0.62,
2020-01-28T00:00:00+00:00,894.80,1011.27,1.13,1,AAPL:long:4.1857@77.3891,107.98,8.50,
2020-01-29T00:00:00+00:00,962.02,1012.25,1.23,1,AAPL:long:3.1229@81.2438,50.74,-0.51,
2020-01-30T00:00:00+00:00,1011.26,1011.26,1.13,0,No positions,0.00,0.00,
2020-01-31T00:00:00+00:00,976.82,1010.82,1.08,1,AAPL:long:2.2176@77.5591,34.40,-0.40,
2020-02-03T00:00:00+00:00,1009.85,1009.85,0.98,0,No positions,0.00,0.00,
2020-02-04T00:00:00+00:00,953.21,1009.08,0.91,1,AAPL:long:3.5390@79.9039,56.56,-0.69,
2020-02-05T00:00:00+00:00,953.21,1011.38,1.14,1,AAPL:long:3.5390@79.9039,56.56,1.61,
2020-02-06T00:00:00+00:00,953.21,1014.71,1.47,1,AAPL:long:3.5390@79.9039,56.56,4.94,
2020-02-07T00:00:00+00:00,953.21,1010.14,1.01,1,AAPL:long:3.5390@79.9039,56.56,0.38,
2020-02-10T00:00:00+00:00,953.21,1011.49,1.15,1,AAPL:long:3.5390@79.9039,56.56,1.72,
2020-02-11T00:00:00+00:00,953.21,1009.75,0.98,1,AAPL:long:3.5390@79.9039,56.56,-0.01,
2020-02-12T00:00:00+00:00,953.21,1016.48,1.65,1,AAPL:long:3.5390@79.9039,56.56,6.71,
2020-02-13T00:00:00+00:00,953.21,1014.42,1.44,1,AAPL:long:3.5390@79.9039,56.56,4.66,
2020-02-14T00:00:00+00:00,953.21,1014.50,1.45,1,AAPL:long:3.5390@79.9039,56.56,4.73,
2020-02-18T00:00:00+00:00,1008.43,1008.43,0.84,0,No positions,0.00,0.00,
2020-02-19T00:00:00+00:00,929.65,1007.46,0.75,1,AAPL:long:4.8520@81.0775,78.68,-0.86,
2020-02-20T00:00:00+00:00,1002.36,1002.36,0.24,0,No positions,0.00,0.00,
2020-02-21T00:00:00+00:00,1002.36,1002.36,0.24,0,No positions,0.00,0.00,
2020-02-24T00:00:00+00:00,1002.36,1002.36,0.24,0,No positions,0.00,0.00,
2020-02-25T00:00:00+00:00,957.70,1001.60,0.16,1,AAPL:long:3.0865@72.2464,44.60,-0.70,
2020-02-26T00:00:00+00:00,957.70,1005.12,0.51,1,AAPL:long:3.0865@72.2464,44.60,2.82,
2020-02-27T00:00:00+00:00,991.39,991.39,-0.86,0,No positions,0.00,0.00,
2020-02-28T00:00:00+00:00,957.78,990.68,-0.93,1,AAPL:long:2.4458@68.6118,33.56,-0.66,
2020-03-02T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-03T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-04T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-05T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-06T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-09T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-10T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-11T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-12T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-13T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-16T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-17T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-18T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-19T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-20T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-23T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-24T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-25T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-26T00:00:00+00:00,999.63,999.63,-0.04,0,No positions,0.00,0.00,
2020-03-27T00:00:00+00:00,969.42,998.56,-0.14,1,AAPL:long:2.4180@62.3656,30.16,-1.03,
2020-03-30T00:00:00+00:00,969.42,1002.81,0.28,1,AAPL:long:2.4180@62.3656,30.16,3.23,
2020-03-31T00:00:00+00:00,969.42,1002.50,0.25,1,AAPL:long:2.4180@62.3656,30.16,2.91,
2020-04-01T00:00:00+00:00,993.38,993.38,-0.66,0,No positions,0.00,0.00,
2020-04-02T00:00:00+00:00,959.47,992.27,-0.77,1,AAPL:long:2.7477@61.6153,33.86,-1.06,
2020-04-03T00:00:00+00:00,988.74,988.74,-1.13,0,No positions,0.00,0.00,
2020-04-06T00:00:00+00:00,988.74,988.74,-1.13,0,No positions,0.00,0.00,
2020-04-07T00:00:00+00:00,988.74,988.74,-1.13,0,No positions,0.00,0.00,
2020-04-08T00:00:00+00:00,988.74,988.74,-1.13,0,No positions,0.00,0.00,
