timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2020-01-02T00:00:00+00:00,911.45,999.09,-0.09,1,GOLD:long:0.2843@1555.1752,88.42,-0.79,
2020-01-03T00:00:00+00:00,998.06,998.06,-0.19,0,No positions,0.00,0.00,
2020-01-06T00:00:00+00:00,832.47,997.02,-0.30,1,GOLD:long:0.3158@1571.6647,165.45,-0.90,
2020-01-07T00:00:00+00:00,832.47,998.75,-0.12,1,GOLD:long:0.3158@1571.6647,165.45,0.83,
2020-01-08T00:00:00+00:00,871.06,1004.12,0.41,1,GOLD:long:0.4298@1563.2660,134.38,-1.32,
2020-01-09T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-10T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-13T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-14T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-15T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-16T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-17T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-20T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-21T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-22T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-23T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-24T00:00:00+00:00,999.92,999.92,-0.01,0,No positions,0.00,0.00,
2020-01-27T00:00:00+00:00,839.21,998.54,-0.15,1,GOLD:long:0.5080@1579.6855,160.49,-1.16,
2020-01-28T00:00:00+00:00,993.10,993.10,-0.69,0,No positions,0.00,0.00,
2020-01-29T00:00:00+00:00,993.10,993.10,-0.69,0,No positions,0.00,0.00,
2020-01-30T00:00:00+00:00,883.00,992.18,-0.78,1,GOLD:long:0.3460@1588.6991,109.94,-0.76,
2020-01-31T00:00:00+00:00,990.57,990.57,-0.94,0,No positions,0.00,0.00,
2020-02-03T00:00:00+00:00,990.57,990.57,-0.94,0,No positions,0.00,0.00,
2020-02-04T00:00:00+00:00,867.10,989.49,-1.05,1,GOLD:long:0.3965@1554.9964,123.30,-0.91,
2020-02-05T00:00:00+00:00,867.10,992.42,-0.76,1,GOLD:long:0.3965@1554.9964,123.30,2.02,
2020-02-06T00:00:00+00:00,867.10,995.24,-0.48,1,GOLD:long:0.3965@1554.9964,123.30,4.84,
2020-02-07T00:00:00+00:00,867.10,996.58,-0.34,1,GOLD:long:0.3965@1554.9964,123.30,6.19,
2020-02-10T00:00:00+00:00,867.10,998.96,-0.10,1,GOLD:long:0.3965@1554.9964,123.30,8.56,
2020-02-11T00:00:00+00:00,867.10,995.24,-0.48,1,GOLD:long:0.3965@1554.9964,123.30,4.84,
2020-02-12T00:00:00+00:00,867.10,995.87,-0.41,1,GOLD:long:0.3965@1554.9964,123.30,5.47,
2020-02-13T00:00:00+00:00,867.10,998.84,-0.12,1,GOLD:long:0.3965@1554.9964,123.30,8.45,
2020-02-14T00:00:00+00:00,999.22,999.22,-0.08,0,No positions,0.00,0.00,
2020-02-17T00:00:00+00:00,842.77,998.06,-0.19,1,GOLD:long:0.4866@1605.5527,156.24,-0.95,
2020-02-18T00:00:00+00:00,849.76,986.55,-1.35,1,GOLD:long:0.4294@1603.0109,137.65,-0.86,
2020-02-19T00:00:00+00:00,849.76,989.90,-1.01,1,GOLD:long:0.4294@1603.0109,137.65,2.49,
