entry_date,exit_date,entry,exit,pnl,hold_days,type
2020-01-02,2020-01-10,409.5609627234145,1468.1077962267752,108.40481991019826,8,Signal Exit
2020-02-05,2020-02-06,1253.5075436507818,1245.3471493917798,-0.4441435797807004,1,Signal Exit
2020-03-03,2020-03-05,1218.5406068036386,1199.6621199059475,-0.9380903717908441,2,Signal Exit
2020-05-13,2020-05-19,1506.4680845149983,1510.673278346651,0.1712355700390859,6,Signal Exit
2020-05-20,2020-05-21,1507.45228696492,1485.7592471267812,-1.90618886874617,1,Signal Exit
2020-06-09,2020-06-10,388.21533908626327,1279.0514487927633,68.08518943791087,1,Signal Exit
2020-07-08,2020-07-13,943.3498472961139,976.994589062652,1.8532150933919405,5,Signal Exit
2020-07-22,2020-07-24,1919.7365183996212,1954.3840362188605,1.4261759488281496,2,Signal Exit
2020-09-02,2020-09-03,1837.2534197643129,1840.6238131716748,0.07182522969292496,1,Signal Exit
2020-09-07,2020-09-08,1856.2902215762015,1855.6206255197412,-0.14092577258445876,1,Signal Exit
2020-09-09,2020-09-10,1891.3856969602145,1883.6912527561044,-0.5912083312923441,1,Signal Exit
2020-09-16,2020-09-17,1561.544564046795,1556.4632534936093,-0.40904337085647935,1,Signal Exit
2020-11-23,2020-11-27,866.3938725586875,1225.941537011412,39.255913893899375,4,Signal Exit
2020-12-09,2020-12-10,1964.3176348832415,1962.6538681263037,-0.23540868779792137,1,Signal Exit
2020-12-23,2020-12-28,893.1741502942879,880.1745139742784,-0.6526566006507566,5,Signal Exit
2020-12-30,2020-12-31,887.8883419669478,880.8172499578628,-0.4781222327833469,1,Signal Exit
2021-01-04,2021-01-06,893.7765256833951,913.5718422794879,1.2846316840235716,2,Signal Exit
2021-01-13,2021-01-26,419.23731337053215,723.7828138002029,21.91652470539476,13,Signal Exit
2021-02-08,2021-02-12,1398.8515918707285,1376.6429863847966,-1.6729814117517308,4,Signal Exit
2021-03-05,2021-03-08,1728.5681957334862,1733.8815721293768,0.1536742998630483,3,Signal Exit
2021-03-10,2021-03-15,1775.5758457995883,1771.7684915415718,-0.28351614247569873,5,Signal Exit
2021-03-19,2021-03-24,1217.4803642592883,1187.840661625274,-1.588381702068268,5,Signal Exit
2021-04-12,2021-04-19,452.9554007505126,1706.5249348108894,91.4317549541595,7,Signal Exit
2021-04-20,2021-04-21,1701.8728792596016,1664.8900883810938,-1.821176718265655,1,Signal Exit
2021-04-22,2021-04-23,1667.8182455472108,1657.238170813718,-0.6451851750261859,1,Signal Exit
2021-04-26,2021-04-28,1666.4741474918035,1621.8413087181455,-2.721087394303664,2,Signal Exit
2021-05-03,2021-05-04,1220.8410867498756,1222.9474423467755,0.049352942345218004,1,Signal Exit
2021-05-05,2021-05-06,1210.1766754709472,1214.1202044573106,0.17289638858707318,1,Signal Exit
2021-07-05,2021-07-06,402.7770831936278,397.39576731809314,-0.405276301285415,1,Signal Exit
2021-07-07,2021-07-13,395.5420241204963,1170.378012363299,62.23386346925468,6,Signal Exit
2021-07-26,2021-07-27,1350.8142091981304,1355.6958326880372,0.28650351967985493,1,Signal Exit
2021-08-23,2021-08-24,1229.2256583133355,1210.1311356539384,-1.4280883342635708,1,Signal Exit
2021-09-06,2021-09-07,1729.3011698536907,1750.2846697700083,1.3701519381512144,1,Signal Exit
2021-09-20,2021-09-22,666.8823612575253,670.1996769040798,0.13349824122467174,2,Signal Exit
2021-09-23,2021-09-24,674.6940417175737,661.1836641284335,-0.8790556194079154,1,Signal Exit
2021-10-04,2021-10-08,1298.2558728013714,1320.9088992385718,1.2784722986657093,4,Signal Exit
2021-12-20,2021-12-21,1387.5418469367394,1397.9134353828385,1.775120781136515,1,Signal Exit
