timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2020-01-02T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2020-01-03T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2020-01-06T00:00:00+00:00,828.36,999.29,-0.07,1,GOLD:long:0.3276@1570.5257,171.50,-0.57,
2020-01-07T00:00:00+00:00,828.36,1001.09,0.11,1,GOLD:long:0.3276@1570.5257,171.50,1.24,
2020-01-08T00:00:00+00:00,934.02,1008.14,0.81,1,GOLD:long:0.2386@1561.9162,74.53,-0.41,
2020-01-09T00:00:00+00:00,934.02,1006.73,0.67,1,GOLD:long:0.2386@1561.9162,74.53,-1.82,
2020-01-10T00:00:00+00:00,934.02,1008.12,0.81,1,GOLD:long:0.2386@1561.9162,74.53,-0.43,
2020-01-13T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-14T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-15T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-16T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-17T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-20T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-21T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-22T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-23T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-24T00:00:00+00:00,1005.24,1005.24,0.52,0,No positions,0.00,0.00,
2020-01-27T00:00:00+00:00,896.15,1004.49,0.45,1,GOLD:long:0.3449@1579.1351,108.94,-0.60,
2020-01-28T00:00:00+00:00,896.15,1001.87,0.19,1,GOLD:long:0.3449@1579.1351,108.94,-3.22,
2020-01-29T00:00:00+00:00,1001.18,1001.18,0.12,0,No positions,0.00,0.00,
2020-01-30T00:00:00+00:00,888.57,1000.41,0.04,1,GOLD:long:0.3540@1588.2451,112.46,-0.62,
2020-01-31T00:00:00+00:00,998.92,998.92,-0.11,0,No positions,0.00,0.00,
2020-02-03T00:00:00+00:00,998.92,998.92,-0.11,0,No positions,0.00,0.00,
2020-02-04T00:00:00+00:00,838.51,997.82,-0.22,1,GOLD:long:0.5153@1554.4080,160.18,-0.88,
2020-02-05T00:00:00+00:00,838.51,1001.63,0.16,1,GOLD:long:0.5153@1554.4080,160.18,2.93,
2020-02-06T00:00:00+00:00,838.51,1005.29,0.53,1,GOLD:long:0.5153@1554.4080,160.18,6.59,
2020-02-07T00:00:00+00:00,838.51,1007.04,0.70,1,GOLD:long:0.5153@1554.4080,160.18,8.34,
2020-02-10T00:00:00+00:00,838.51,1010.13,1.01,1,GOLD:long:0.5153@1554.4080,160.18,11.43,
2020-02-11T00:00:00+00:00,838.51,1005.29,0.53,1,GOLD:long:0.5153@1554.4080,160.18,6.59,
2020-02-12T00:00:00+00:00,838.51,1006.11,0.61,1,GOLD:long:0.5153@1554.4080,160.18,7.42,
2020-02-13T00:00:00+00:00,838.51,1009.98,1.00,1,GOLD:long:0.5153@1554.4080,160.18,11.28,
2020-02-14T00:00:00+00:00,1010.54,1010.54,1.05,0,No positions,0.00,0.00,
2020-02-17T00:00:00+00:00,850.92,1009.45,0.94,1,GOLD:long:0.4965@1605.3640,159.40,-0.88,
2020-02-18T00:00:00+00:00,857.89,997.95,-0.21,1,GOLD:long:0.4393@1602.7611,140.83,-0.77,
2020-02-19T00:00:00+00:00,857.89,1001.37,0.14,1,GOLD:long:0.4393@1602.7611,140.83,2.65,
2020-02-20T00:00:00+00:00,893.43,1004.36,0.44,1,GOLD:long:0.3444@1619.1791,111.54,-0.61,
2020-02-21T00:00:00+00:00,893.43,1013.90,1.39,1,GOLD:long:0.3444@1619.1791,111.54,8.93,
2020-02-24T00:00:00+00:00,881.26,1013.73,1.37,1,GOLD:long:0.3976@1675.3409,133.21,-0.73,
2020-02-25T00:00:00+00:00,818.72,1002.47,0.25,1,GOLD:long:0.3354@1648.8117,184.36,-0.61,
2020-02-26T00:00:00+00:00,999.35,999.35,-0.07,0,No positions,0.00,0.00,
2020-02-27T00:00:00+00:00,925.02,998.84,-0.12,1,GOLD:long:0.2257@1644.3067,74.22,-0.41,
2020-02-28T00:00:00+00:00,988.65,988.65,-1.14,0,No positions,0.00,0.00,
2020-03-02T00:00:00+00:00,988.65,988.65,-1.14,0,No positions,0.00,0.00,
2020-03-03T00:00:00+00:00,988.65,988.65,-1.14,0,No positions,0.00,0.00,
2020-03-04T00:00:00+00:00,988.65,988.65,-1.14,0,No positions,0.00,0.00,
2020-03-05T00:00:00+00:00,877.83,987.89,-1.21,1,GOLD:long:0.3314@1669.8348,110.67,-0.61,
2020-03-06T00:00:00+00:00,877.83,989.35,-1.07,1,GOLD:long:0.3314@1669.8348,110.67,0.85,
2020-03-09T00:00:00+00:00,997.57,997.57,-0.24,0,No positions,0.00,0.00,
2020-03-10T00:00:00+00:00,918.70,997.02,-0.30,1,GOLD:long:0.2369@1662.1263,78.75,-0.43,
2020-03-11T00:00:00+00:00,992.12,992.12,-0.79,0,No positions,0.00,0.00,
2020-03-12T00:00:00+00:00,893.43,991.44,-0.86,1,GOLD:long:0.3095@1592.0493,98.56,-0.54,
2020-03-13T00:00:00+00:00,876.10,980.54,-1.95,1,GOLD:long:0.3458@1518.3684,105.01,-0.58,
2020-03-16T00:00:00+00:00,970.45,970.45,-2.95,0,No positions,0.00,0.00,
