timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2022-01-03T00:00:00+00:00,889.98,998.94,-0.11,1,AAPL:long:1.8066@182.5452,109.93,-0.97,
2022-01-04T00:00:00+00:00,993.64,993.64,-0.64,0,No positions,0.00,0.00,
2022-01-05T00:00:00+00:00,993.64,993.64,-0.64,0,No positions,0.00,0.00,
2022-01-06T00:00:00+00:00,993.64,993.64,-0.64,0,No positions,0.00,0.00,
2022-01-07T00:00:00+00:00,993.64,993.64,-0.64,0,No positions,0.00,0.00,
2022-01-10T00:00:00+00:00,993.64,993.64,-0.64,0,No positions,0.00,0.00,
2022-01-11T00:00:00+00:00,886.81,992.64,-0.74,1,AAPL:short:1.8343@174.5829,106.74,-0.91,
2022-01-12T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-13T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-14T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-18T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-19T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-20T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-21T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-24T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-25T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-26T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-27T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-28T00:00:00+00:00,990.76,990.76,-0.92,0,No positions,0.00,0.00,
2022-01-31T00:00:00+00:00,889.99,989.71,-1.03,1,AAPL:long:1.7226@175.3408,100.68,-0.97,
2022-02-01T00:00:00+00:00,988.32,988.32,-1.17,0,No positions,0.00,0.00,
2022-02-02T00:00:00+00:00,988.32,988.32,-1.17,0,No positions,0.00,0.00,
2022-02-03T00:00:00+00:00,924.94,987.30,-1.27,1,AAPL:long:1.8248@173.4142,63.29,-0.94,
2022-02-04T00:00:00+00:00,985.27,985.27,-1.47,0,No positions,0.00,0.00,
2022-02-07T00:00:00+00:00,985.27,985.27,-1.47,0,No positions,0.00,0.00,
2022-02-08T00:00:00+00:00,930.50,984.44,-1.56,1,AAPL:long:1.5600@175.3143,54.70,-0.76,
2022-02-09T00:00:00+00:00,930.50,986.70,-1.33,1,AAPL:long:1.5600@175.3143,54.70,1.51,
2022-02-10T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-11T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-14T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-15T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-16T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-17T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-18T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-22T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-23T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-24T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-25T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-02-28T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-01T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-02T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-03T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-04T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-07T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-08T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-09T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-10T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-11T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-14T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-15T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-16T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-17T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-18T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-21T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-22T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-23T00:00:00+00:00,979.34,979.34,-2.07,0,No positions,0.00,0.00,
2022-03-24T00:00:00+00:00,927.14,978.54,-2.15,1,AAPL:long:1.4930@174.5571,52.12,-0.73,
2022-03-25T00:00:00+00:00,927.14,979.51,-2.05,1,AAPL:long:1.4930@174.5571,52.12,0.24,
2022-03-28T00:00:00+00:00,927.14,980.83,-1.92,1,AAPL:long:1.4930@174.5571,52.12,1.56,
2022-03-29T00:00:00+00:00,927.14,985.84,-1.42,1,AAPL:long:1.4930@174.5571,52.12,6.57,
2022-03-30T00:00:00+00:00,927.14,984.07,-1.59,1,AAPL:long:1.4930@174.5571,52.12,4.80,
2022-03-31T00:00:00+00:00,978.53,978.53,-2.15,0,No positions,0.00,0.00,
2022-04-01T00:00:00+00:00,978.53,978.53,-2.15,0,No positions,0.00,0.00,
2022-04-04T00:00:00+00:00,978.53,978.53,-2.15,0,No positions,0.00,0.00,
2022-04-05T00:00:00+00:00,978.53,978.53,-2.15,0,No positions,0.00,0.00,
