timestamp,coin,action,side,quantity,price,profit_target,stop_loss,leverage,confidence,pnl,balance_after,reason,confluence_tags,trigger_tags,reasoning_categories
2020-01-31T00:00:00+00:00,AAPL,ENTRY,long,7.018912731318428,77.55906072513827,80.83,76.13433863743087,10.0,0,0,945.4122675480658,"SMC Scalping Long. Trigger: OB Low $76.22, Target: $80.83, Stop: $76.13 | TYPE A Phase 1 | Fees: $0.15",SMC_scalping;BOS_breakout;Bullish Continuation,OB_mitigation,SMC;Scalping;Wyckoff_Markup
2020-02-03T00:00:00+00:00,AAPL,CLOSE,long,7.018912731318428,75.94756838736731,0,0,10.0,0,-11.607222735193023,988.2430726881499,"Stop loss hit | TYPE A Phase 1 | Closed 7.0189, Remaining 0.0000 | Gross: $-11.31 | Fees: $0.30",,,
2020-02-03T00:00:00+00:00,AAPL,ENTRY,long,4.22912463847865,77.35687381619982,81.96,75.02011820560223,10.0,0,0,955.4379198251943,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.2x), Target: $81.96, Stop: $75.02 | TYPE A Phase 1 | Fees: $0.09",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-02-24T00:00:00+00:00,AAPL,CLOSE,long,4.22912463847865,74.80812502924259,0,0,10.0,0,-10.955945597289524,977.1971603290822,"Stop loss hit | TYPE A Phase 1 | Closed 4.2291, Remaining 0.0000 | Gross: $-10.78 | Fees: $0.18",,,
2020-02-27T00:00:00+00:00,AAPL,ENTRY,short,3.0872243956425534,68.13020387737159,63.52083754743171,71.29549747154097,10.0,0,0,956.1059959424902,"SMC Scalping Short. Trigger: BOS Bearish Breakout (Vol Ratio 2.2x), Target: $63.52, Stop: $71.30 | TYPE A Phase 1 | Fees: $0.06",SMC_scalping;BOS_breakout;Bearish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markdown
2020-03-02T00:00:00+00:00,AAPL,CLOSE,short,3.0872243956425534,71.59880519845241,0,0,10.0,0,-10.826978688738121,966.3123400027843,"Stop loss hit | TYPE A Phase 1 | Closed 3.0872, Remaining 0.0000 | Gross: $-10.71 | Fees: $0.12",,,
2020-03-02T00:00:00+00:00,AAPL,ENTRY,short,5.393158687248785,74.39635182283571,68.77643645671408,76.18808908858216,10.0,0,0,926.0788682734284,"SMC Scalping Short. Trigger: OB High $76.04, Target: $68.78, Stop: $76.19 | TYPE A Phase 1 | Fees: $0.11",SMC_scalping;BOS_breakout;Bearish Continuation,OB_mitigation,SMC;Scalping;Wyckoff_Markdown
2020-03-09T00:00:00+00:00,AAPL,CLOSE,short,5.393158687248785,69.11537456425474,0,0,10.0,0,28.26830346296044,994.4703048496832,"Take profit hit | TYPE A Phase 1 | Closed 5.3932, Remaining 0.0000 | Gross: $28.48 | Fees: $0.21",,,
2020-03-09T00:00:00+00:00,AAPL,ENTRY,short,2.300182951083126,66.20128553610502,59.89879072210006,70.52472556673997,10.0,0,0,979.200922372899,"SMC Scalping Short. Trigger: BOS Bearish Breakout (Vol Ratio 1.5x), Target: $59.90, Stop: $70.52 | TYPE A Phase 1 | Fees: $0.04",SMC_scalping;BOS_breakout;Bearish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markdown
2020-03-10T00:00:00+00:00,AAPL,CLOSE,short,2.300182951083126,70.87633418434201,0,0,10.0,0,-10.840175687219359,983.588253518673,"Stop loss hit | TYPE A Phase 1 | Closed 2.3002, Remaining 0.0000 | Gross: $-10.75 | Fees: $0.09",,,
2020-03-10T00:00:00+00:00,AAPL,ENTRY,short,2.1923956634850024,70.97831085495464,64.09,75.46467374054426,10.0,0,0,967.9842059779307,"SMC Scalping Short. Trigger: BOS Bearish Breakout (Vol Ratio 1.4x), Target: $64.09, Stop: $75.46 | TYPE A Phase 1 | Fees: $0.04",SMC_scalping;BOS_breakout;Bearish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markdown
2020-03-12T00:00:00+00:00,AAPL,CLOSE,short,2.1923956634850024,64.46485281894218,0,0,10.0,0,14.198417276156253,997.7438773460763,"Take profit hit | TYPE A Phase 1 | Closed 2.1924, Remaining 0.0000 | Gross: $14.28 | Fees: $0.08",,,
2020-03-12T00:00:00+00:00,AAPL,ENTRY,short,2.0803772807449405,61.685350181057835,54.69112362115664,66.48132582730602,10.0,0,0,984.8757068186347,"SMC Scalping Short. Trigger: BOS Bearish Breakout (Vol Ratio 1.8x), Target: $54.69, Stop: $66.48 | TYPE A Phase 1 | Fees: $0.04",SMC_scalping;BOS_breakout;Bearish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markdown
2020-03-13T00:00:00+00:00,AAPL,CLOSE,short,2.0803772807449405,66.88667179176362,0,0,10.0,0,-10.894267844959208,986.8143190808224,"Stop loss hit | TYPE A Phase 1 | Closed 2.0804, Remaining 0.0000 | Gross: $-10.82 | Fees: $0.07",,,
2020-03-13T00:00:00+00:00,AAPL,ENTRY,short,1.9013687119479812,69.08435316812512,61.516043362502586,74.27437398249845,10.0,0,0,973.642713743329,"SMC Scalping Short. Trigger: BOS Bearish Breakout (Vol Ratio 1.5x), Target: $61.52, Stop: $74.27 | TYPE A Phase 1 | Fees: $0.04",SMC_scalping;BOS_breakout;Bearish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markdown
2020-03-16T00:00:00+00:00,AAPL,CLOSE,short,1.9013687119479812,61.95936402237841,0,0,10.0,0,13.478711768156838,1000.2569082713895,"Take profit hit | TYPE A Phase 1 | Closed 1.9014, Remaining 0.0000 | Gross: $13.55 | Fees: $0.07",,,
2020-03-16T00:00:00+00:00,AAPL,ENTRY,short,1.7550566449776583,60.10677594446042,51.78989740803812,65.80606155517712,10.0,0,0,989.6788186493931,"SMC Scalping Short. Trigger: BOS Bearish Breakout (Vol Ratio 1.3x), Target: $51.79, Stop: $65.81 | TYPE A Phase 1 | Fees: $0.03",SMC_scalping;BOS_breakout;Bearish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markdown
2020-04-07T00:00:00+00:00,AAPL,CLOSE,short,1.7550566449776583,66.18607699357263,0,0,10.0,0,-10.730471758523594,989.4974265438203,"Stop loss hit | TYPE A Phase 1 | Closed 1.7551, Remaining 0.0000 | Gross: $-10.67 | Fees: $0.06",,,
2020-05-01T00:00:00+00:00,AAPL,ENTRY,long,2.9157858144285815,72.539514142045,77.47678891444377,69.14592665133372,10.0,0,0,968.2882927479905,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.5x), Target: $77.48, Stop: $69.15 | TYPE A Phase 1 | Fees: $0.06",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-05-08T00:00:00+00:00,AAPL,CLOSE,long,2.9157858144285815,77.2326598979008,0,0,10.0,0,13.564114335343078,1003.0033757154251,"Take profit hit | TYPE A Phase 1 | Closed 2.9158, Remaining 0.0000 | Gross: $13.68 | Fees: $0.12",,,
2020-05-13T00:00:00+00:00,AAPL,ENTRY,long,3.2681616772607716,77.15186469968862,81.62191540636688,74.08285075617987,10.0,0,0,977.7195591502784,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.3x), Target: $81.62, Stop: $74.08 | TYPE A Phase 1 | Fees: $0.07",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-06-05T00:00:00+00:00,AAPL,CLOSE,long,3.2681616772607716,81.43881624991265,0,0,10.0,0,13.867918272607037,1016.8019541769585,"Take profit hit | TYPE A Phase 1 | Closed 3.2682, Remaining 0.0000 | Gross: $14.01 | Fees: $0.14",,,
2020-06-10T00:00:00+00:00,AAPL,ENTRY,long,4.021500001235261,88.40942668339397,92.09164662082036,85.88101202750778,10.0,0,0,981.1503301351937,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.3x), Target: $92.09, Stop: $85.88 | TYPE A Phase 1 | Fees: $0.10",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-06-11T00:00:00+00:00,AAPL,CLOSE,long,4.021500001235261,85.665236851946,0,0,10.0,0,-11.228270756953957,1005.4759103298875,"Stop loss hit | TYPE A Phase 1 | Closed 4.0215, Remaining 0.0000 | Gross: $-11.04 | Fees: $0.19",,,
2020-06-11T00:00:00+00:00,AAPL,ENTRY,long,3.656162828935426,84.18558407435903,88.19416846006787,81.43549892395927,10.0,0,0,974.6116460515117,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.6x), Target: $88.19, Stop: $81.44 | TYPE A Phase 1 | Fees: $0.08",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-06-16T00:00:00+00:00,AAPL,CLOSE,long,3.656162828935426,87.95628065536235,0,0,10.0,0,13.613201539697922,1019.0044679136986,"Take profit hit | TYPE A Phase 1 | Closed 3.6562, Remaining 0.0000 | Gross: $13.79 | Fees: $0.17",,,
2020-06-16T00:00:00+00:00,AAPL,ENTRY,long,3.399173232665883,88.25787038785951,92.61988423740098,85.26006945755941,10.0,0,0,988.9215878118345,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.3x), Target: $92.62, Stop: $85.26 | TYPE A Phase 1 | Fees: $0.08",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-06-23T00:00:00+00:00,AAPL,CLOSE,long,3.399173232665883,92.38446783196304,0,0,10.0,0,13.85816005877432,1032.7801269300594,"Take profit hit | TYPE A Phase 1 | Closed 3.3992, Remaining 0.0000 | Gross: $14.03 | Fees: $0.17",,,
2020-06-23T00:00:00+00:00,AAPL,ENTRY,long,3.4695697425371317,91.8653174170142,96.1989387950742,88.88863672295547,10.0,0,0,1000.819162750628,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.5x), Target: $96.20, Stop: $88.89 | TYPE A Phase 1 | Fees: $0.09",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-06-26T00:00:00+00:00,AAPL,CLOSE,long,3.4695697425371317,88.64821366838162,0,0,10.0,0,-11.334199503390803,1021.3582758171015,"Stop loss hit | TYPE A Phase 1 | Closed 3.4696, Remaining 0.0000 | Gross: $-11.16 | Fees: $0.17",,,
2020-06-26T00:00:00+00:00,AAPL,ENTRY,long,3.3644170538392535,88.65037519090156,93.1,85.61460923361159,10.0,0,0,991.4505717755663,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.4x), Target: $93.10, Stop: $85.61 | TYPE A Phase 1 | Fees: $0.08",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-07-06T00:00:00+00:00,AAPL,CLOSE,long,3.3644170538392535,92.87277667215794,0,0,10.0,0,14.03797166505155,1035.3142268527697,"Take profit hit | TYPE A Phase 1 | Closed 3.3644, Remaining 0.0000 | Gross: $14.21 | Fees: $0.17",,,
2020-07-13T00:00:00+00:00,AAPL,ENTRY,long,3.5102847414021596,95.71737154167982,100.00000396408643,92.76799762154815,10.0,0,0,1001.622305283859,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.3x), Target: $100.00, Stop: $92.77 | TYPE A Phase 1 | Fees: $0.09",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-07-23T00:00:00+00:00,AAPL,CLOSE,long,3.5102847414021596,92.51262017512384,0,0,10.0,0,-11.431293560653565,1023.7905346041935,"Stop loss hit | TYPE A Phase 1 | Closed 3.5103, Remaining 0.0000 | Gross: $-11.25 | Fees: $0.18",,,
2020-07-31T00:00:00+00:00,AAPL,ENTRY,long,2.63447758600624,106.56662579607229,112.22582956274951,102.6805022623503,10.0,0,0,995.6385903651409,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 2.7x), Target: $112.23, Stop: $102.68 | TYPE A Phase 1 | Fees: $0.08",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-08-06T00:00:00+00:00,AAPL,CLOSE,long,2.63447758600624,111.90455576251057,0,0,10.0,0,13.904378558726485,1037.617707631474,"Take profit hit | TYPE A Phase 1 | Closed 2.6345, Remaining 0.0000 | Gross: $14.06 | Fees: $0.16",,,
2020-08-06T00:00:00+00:00,AAPL,ENTRY,long,2.5658566116770656,114.22144121728267,120.10416911335874,110.17749853198477,10.0,0,0,1008.2295277611701,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.3x), Target: $120.10, Stop: $110.18 | TYPE A Phase 1 | Fees: $0.08",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-08-10T00:00:00+00:00,AAPL,CLOSE,long,2.5658566116770656,109.84968278793035,0,0,10.0,0,-11.375412223737648,1026.1616995516972,"Stop loss hit | TYPE A Phase 1 | Closed 2.5659, Remaining 0.0000 | Gross: $-11.22 | Fees: $0.16",,,
2020-08-10T00:00:00+00:00,AAPL,ENTRY,long,2.474154585627624,113.05807099420123,119.09575600119277,108.91054639928434,10.0,0,0,998.1124612076276,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.3x), Target: $119.10, Stop: $108.91 | TYPE A Phase 1 | Fees: $0.08",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-08-21T00:00:00+00:00,AAPL,CLOSE,long,2.474154585627624,118.76542758010042,0,0,10.0,0,13.963151496499698,1040.047927183379,"Take profit hit | TYPE A Phase 1 | Closed 2.4742, Remaining 0.0000 | Gross: $14.12 | Fees: $0.16",,,
2020-08-21T00:00:00+00:00,AAPL,ENTRY,long,2.528693101377055,124.70085584549224,130.67355022295845,120.58786986622493,10.0,0,0,1008.428191988822,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.9x), Target: $130.67, Stop: $120.59 | TYPE A Phase 1 | Fees: $0.09",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-08-31T00:00:00+00:00,AAPL,CLOSE,long,2.528693101377055,130.32837439511513,0,0,10.0,0,14.05292240413411,1054.0141337841872,"Take profit hit | TYPE A Phase 1 | Closed 2.5287, Remaining 0.0000 | Gross: $14.23 | Fees: $0.18",,,
2020-09-03T00:00:00+00:00,AAPL,ENTRY,long,1.789512727304696,121.34333364362631,128.79,115.45338316883026,10.0,0,0,1032.2398747953218,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.3x), Target: $128.79, Stop: $115.45 | TYPE A Phase 1 | Fees: $0.06",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-09-04T00:00:00+00:00,AAPL,CLOSE,long,1.789512727304696,114.92832398812936,0,0,10.0,0,-11.596014487363483,1042.3584043008434,"Stop loss hit | TYPE A Phase 1 | Closed 1.7895, Remaining 0.0000 | Gross: $-11.48 | Fees: $0.12",,,
2020-09-04T00:00:00+00:00,AAPL,ENTRY,long,1.5644825044483492,121.48560984238401,128.79,114.82296963172605,10.0,0,0,1023.2999261062149,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.7x), Target: $128.79, Stop: $114.82 | TYPE A Phase 1 | Fees: $0.05",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-09-08T00:00:00+00:00,AAPL,CLOSE,long,1.5644825044483492,114.2763954502918,0,0,10.0,0,-11.380122308681363,1030.9260149115983,"Stop loss hit | TYPE A Phase 1 | Closed 1.5645, Remaining 0.0000 | Gross: $-11.28 | Fees: $0.10",,,
2020-10-12T00:00:00+00:00,AAPL,ENTRY,long,1.8531807123595205,124.8409154162739,132.93682189095088,119.27790686542947,10.0,0,0,1007.727115241769,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.6x), Target: $132.94, Stop: $119.28 | TYPE A Phase 1 | Fees: $0.06",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-10-15T00:00:00+00:00,AAPL,CLOSE,long,1.8531807123595205,118.840430650142,0,0,10.0,0,-11.244168665288099,1019.6182242327553,"Stop loss hit | TYPE A Phase 1 | Closed 1.8532, Remaining 0.0000 | Gross: $-11.12 | Fees: $0.12",,,
2020-10-19T00:00:00+00:00,AAPL,ENTRY,long,5.031086306845081,116.40883306882576,125.39,114.38219674806635,10.0,0,0,960.8908783342536,"SMC Scalping Long. Trigger: OB Low $114.59, Target: $125.39, Stop: $114.38 | TYPE A Phase 1 | Fees: $0.16",SMC_scalping;OB_FVG_limit;Bullish Continuation,OB_mitigation,SMC;Scalping;Wyckoff_Markup
2020-10-23T00:00:00+00:00,AAPL,CLOSE,long,5.031086306845081,113.99272469430107,0,0,10.0,0,-12.474421542567764,1006.9827453965243,"Stop loss hit | TYPE A Phase 1 | Closed 5.0311, Remaining 0.0000 | Gross: $-12.16 | Fees: $0.32",,,
2020-12-01T00:00:00+00:00,AAPL,ENTRY,long,2.3826738990230294,123.0526310245886,129.20940125452938,118.82635924728237,10.0,0,0,977.5826877513435,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.2x), Target: $129.21, Stop: $118.83 | TYPE A Phase 1 | Fees: $0.08",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2020-12-17T00:00:00+00:00,AAPL,CLOSE,long,2.3826738990230294,128.90572703604658,0,0,10.0,0,13.780927079043986,1020.6830440452275,"Take profit hit | TYPE A Phase 1 | Closed 2.3827, Remaining 0.0000 | Gross: $13.95 | Fees: $0.17",,,
2020-12-18T00:00:00+00:00,AAPL,ENTRY,long,2.6389050020455884,126.95459984249595,132.58871345954637,123.08677192427218,10.0,0,0,987.0888003791684,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.9x), Target: $132.59, Stop: $123.09 | TYPE A Phase 1 | Fees: $0.09",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
