date,daily_return,equity
2022-01-03,0.0,1000.0
2022-01-04,0.0,1000.0
2022-01-05,0.0,1000.0
2022-01-06,-5.062523831043109e-06,999.994937476169
2022-01-07,4.411417751320162e-05,1000.0390514303531
2022-01-10,0.0,1000.0390514303531
2022-01-11,-6.452277165374554e-06,1000.032598901217
2022-01-12,1.805605809469399e-05,1000.0506555479194
2022-01-13,0.0,1000.0506555479194
2022-01-14,0.0,1000.0506555479194
2022-01-18,0.0,1000.0506555479194
2022-01-19,-6.384944059829514e-05,999.9868028729927
2022-01-20,0.00044381493561897444,1000.4306119515296
2022-01-21,0.0011227064134964263,1001.5538018158258
2022-01-24,-7.137717746629985e-05,1001.4823137323715
2022-01-25,0.0007510432868670218,1002.2344703010162
2022-01-26,0.0021055327973901056,1004.3447078489099
2022-01-27,0.0,1004.3447078489099
2022-01-28,0.0,1004.3447078489099
2022-01-31,0.0,1004.3447078489099
2022-02-01,0.0,1004.3447078489099
2022-02-02,0.0,1004.3447078489099
2022-02-03,0.0,1004.3447078489099
2022-02-04,0.0,1004.3447078489099
2022-02-07,-5.714256140189111e-06,1004.3389687659962
2022-02-08,-1.6750727448128523e-05,1004.3221453576649
2022-02-09,-6.612263115320068e-06,1004.3155045153873
2022-02-10,2.8192665161691525e-05,1004.3438188461228
2022-02-11,0.07289252033178806,1077.5529710814694
2022-02-14,0.0012448182329728517,1078.8943286668657
2022-02-15,2.745581149973824e-07,1078.8946248860589
2022-02-16,0.0014818054601653684,1080.493336832158
2022-02-17,-0.00037166679559080774,1080.0917533360005
2022-02-18,0.001068110589967857,1081.2454107758756
2022-02-22,0.0010270503197567418,1082.3559042207485
2022-02-23,-0.0008672357067105791,1081.4172465332392
2022-02-24,0.0007436285356692635,1082.2214192567262
2022-02-25,0.0004460310889132253,1082.7041236548025
2022-02-28,0.0,1082.7041236548025
2022-03-01,0.0,1082.7041236548025
2022-03-02,0.0,1082.7041236548025
2022-03-03,0.0,1082.7041236548025
2022-03-04,0.0,1082.7041236548025
2022-03-07,0.0,1082.7041236548025
2022-03-08,0.0,1082.7041236548025
2022-03-09,0.0,1082.7041236548025
2022-03-10,0.0,1082.7041236548025
2022-03-11,0.0,1082.7041236548025
