entry_date,exit_date,entry,exit,pnl,hold_days,type
2022-01-06,2022-01-07,3.3795998542171275,2.7719029970243487,-0.9219612527094742,1,Signal Exit
2022-01-11,2022-01-12,3.3964459570201413,2.894042166770851,-0.9464889020374019,1,Signal Exit
2022-01-19,2022-01-21,132.94988131194822,134.4646302899078,0.6069678368887295,2,Signal Exit
2022-01-24,2022-01-26,131.06227255041884,134.98684579362367,1.8889495543851467,2,Signal Exit
2022-02-07,2022-02-08,12.551913665117315,10.398430433278058,-0.9826746195249696,1,Signal Exit
2022-02-09,2022-02-25,12.397114158778741,159.1262985285119,76.98779689827948,16,Signal Exit
2022-03-30,2022-04-04,79.31242544141644,78.92231008335473,-0.2599080068339645,5,Signal Exit
2022-04-05,2022-04-06,79.92465676561882,78.90967134941901,-0.7762597501765208,1,Signal Exit
2022-04-26,2022-04-27,1.202071613196591,-0.3163930590642754,-1.0313382003342562,1,Signal Exit
2022-04-28,2022-05-10,1.0837293117865199,155.10304980182116,121.07477511452582,12,Signal Exit
2022-05-12,2022-05-20,155.27817310399627,145.22838139565872,-4.5869602300186445,8,Signal Exit
2022-07-20,2022-07-21,16.298047184255037,15.667180251493333,-1.3749433959969903,1,Signal Exit
2022-07-28,2022-08-03,6.504159512945921,5.831745094956285,-1.693266588593587,6,Signal Exit
2022-08-04,2022-08-05,6.2434124450250295,20.88598903172184,50.73341322050387,1,Signal Exit
2022-09-15,2022-09-16,44.194100241554544,40.53012347804043,-2.4202392856191643,1,Signal Exit
2022-09-27,2022-10-03,35.624804762047525,47.115828976361044,12.24883973948593,6,Signal Exit
2022-11-21,2022-11-29,0.9011974741488623,26.9304269109995,49.07008455883005,8,Signal Exit
2023-01-13,2023-01-25,6.770188140086306,6.075757224915758,-2.9881606362502597,12,Signal Exit
2023-01-31,2023-02-01,2.319031834875804,2.2227598203020418,-0.6259347125783415,1,Signal Exit
2023-02-03,2023-02-10,2.389445592296064,0.6586575520178318,-13.519829720846364,7,Stop Loss
2023-02-10,2023-02-13,0.613147922933195,0.49123036875147874,-1.0907277810495695,3,Signal Exit
2023-02-14,2023-02-16,0.6133694912389152,0.4956073199207465,-1.2022984011148146,2,Signal Exit
2023-02-17,2023-03-13,0.6006798319008222,21.657184903108355,264.9654946632237,24,Signal Exit
2023-04-18,2023-04-19,2.016804160657183,1.631720393056575,-1.637278710032469,1,Signal Exit
2023-04-20,2023-04-21,1.9998333997934965,1.6124629680863463,-1.8996487217643891,1,Signal Exit
2023-07-28,2023-08-04,3.286229142212192,5.7184268116055,3.998656996846951,7,Signal Exit
2023-08-07,2023-08-15,6.480996279363644,5.467495520949737,-2.429306987779983,8,Signal Exit
2023-08-29,2023-09-01,3.1961628184546393,5.604855901447186,15.443732917471616,3,Signal Exit
2023-09-05,2023-09-06,5.826031293487978,5.622762513501876,-1.5019085663993987,1,Signal Exit
2023-09-15,2023-09-18,5.978212117469205,37.86019260309303,383.2064451028373,3,Signal Exit
2023-10-10,2023-10-11,0.8735596307789056,0.24016715313479411,-1.9036864761972099,1,Signal Exit
2023-10-17,2023-10-18,2.689339724540639,2.209967919096723,-1.9690597575812783,1,Signal Exit
2023-10-20,2023-10-23,2.5625289089584267,2.13557559827094,-2.17454525900556,3,Signal Exit
2023-10-24,2023-10-30,2.5254398911755493,28.806870108573822,153.1241513309702,6,Signal Exit
