entry_date,exit_date,entry,exit,pnl,hold_days,type
2022-01-05,2022-01-07,1660.4436265895363,1650.0785845220921,-1.4676790174232974,2,Signal Exit
2022-01-14,2022-01-25,393.80066925392816,1312.8583129383449,44.992011395472716,11,Signal Exit
2022-02-22,2022-03-02,917.7657049265093,934.7123569696445,0.7321328746569491,8,Signal Exit
2022-03-10,2022-03-14,1958.3131557283346,1952.2405541253668,-0.31389004770368,4,Signal Exit
2022-03-29,2022-04-04,1288.1903811298798,1255.990408203704,-1.4493403417924868,6,Signal Exit
2022-04-18,2022-04-20,873.4007410180081,887.2666088554723,0.7206971460202729,2,Signal Exit
2022-05-23,2022-05-24,1906.797083096164,1899.3794148083518,-0.5117095338683659,1,Signal Exit
2022-06-14,2022-06-15,1281.4992889819812,1277.2541375261783,-0.32207999225602174,1,Signal Exit
2022-07-27,2022-07-28,1505.6772960670307,1510.783395715219,0.42095070836877185,1,Signal Exit
2022-08-02,2022-08-04,1515.7494810156645,1432.7706036219495,-10.818446905555934,2,Stop Loss
2022-08-04,2022-08-09,1175.2852428110793,1198.114431837225,1.8158048429421314,5,Signal Exit
2022-08-10,2022-08-15,1207.1429789460544,1189.5851793131985,-1.6655473376243153,5,Signal Exit
2022-08-16,2022-08-30,1196.302784920391,1606.2843276867566,41.47089529482128,14,Signal Exit
2022-09-01,2022-09-12,1591.4225959316857,1763.2470179791073,16.963664597874484,11,Signal Exit
2022-12-21,2022-12-28,1429.341200501669,1338.2974483219375,-11.257678209204647,7,Stop Loss
2022-12-29,2023-01-03,411.1953382923673,397.71661270865843,-0.7316436681703342,5,Signal Exit
2023-01-10,2023-01-11,395.88529436628556,395.967802178514,-0.02294225147841976,1,Signal Exit
2023-02-23,2023-03-06,1141.5224910482477,1099.767382718538,-1.9122585956900486,11,Signal Exit
2023-03-14,2023-03-20,1561.163992068458,1574.3489523696614,0.6482399736573343,6,Signal Exit
2023-03-21,2023-03-28,1573.055498466293,1602.414362750896,1.9967442005521971,7,Signal Exit
2023-03-29,2023-03-30,1605.2900136096607,1829.238404678063,21.000841488199924,1,Signal Exit
2023-04-19,2023-04-26,1776.6868125408475,1773.6842353499096,-0.5465760545826502,7,Signal Exit
2023-04-27,2023-05-08,1788.9245380829975,1709.0407367271346,-11.510222543050789,11,Stop Loss
2023-05-10,2023-05-22,395.7529621462658,384.42936906931544,-0.5669423173398151,12,Signal Exit
2023-10-02,2023-10-03,978.141197593599,974.8043331383961,-0.23982154946362988,1,Signal Exit
2023-10-19,2023-11-06,426.51412116341567,1561.6821395496443,67.48334825522439,18,Signal Exit
2023-12-12,2023-12-14,1184.6079256010562,1181.4238101112971,-0.3755732967549095,2,Signal Exit
2023-12-28,2023-12-28,1235.9785501758513,1233.262385146996,-0.5060956221037997,0,Force Close
