timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2008-01-02T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2008-01-03T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2008-01-04T00:00:00+00:00,946.50,999.23,-0.08,1,AAPL:short:25.0550@6.4009,53.46,-0.73,
2008-01-07T00:00:00+00:00,946.50,1001.48,0.15,1,AAPL:short:25.0550@6.4009,53.46,1.53,
2008-01-08T00:00:00+00:00,946.50,1006.99,0.70,1,AAPL:short:25.0550@6.4009,53.46,7.04,
2008-01-09T00:00:00+00:00,946.50,999.73,-0.03,1,AAPL:short:25.0550@6.4009,53.46,-0.23,
2008-01-10T00:00:00+00:00,946.50,1000.98,0.10,1,AAPL:short:25.0550@6.4009,53.46,1.02,
2008-01-11T00:00:00+00:00,946.50,1005.74,0.57,1,AAPL:short:25.0550@6.4009,53.46,5.78,
2008-01-14T00:00:00+00:00,946.50,1000.48,0.05,1,AAPL:short:25.0550@6.4009,53.46,0.52,
2008-01-15T00:00:00+00:00,958.44,1007.70,0.77,1,AAPL:long:41.6622@6.0722,50.60,-1.34,
2008-01-16T00:00:00+00:00,959.53,996.75,-0.33,1,AAPL:long:19.8195@5.7330,37.88,-0.65,
2008-01-17T00:00:00+00:00,959.53,997.74,-0.23,1,AAPL:long:19.8195@5.7330,37.88,0.34,
2008-01-18T00:00:00+00:00,959.53,997.94,-0.21,1,AAPL:long:19.8195@5.7330,37.88,0.53,
2008-01-22T00:00:00+00:00,963.64,985.98,-1.40,1,AAPL:short:20.8457@5.5265,23.04,-0.70,
2008-01-23T00:00:00+00:00,974.84,995.90,-0.41,1,AAPL:short:22.2227@4.9314,21.92,-0.86,
2008-01-24T00:00:00+00:00,974.84,998.79,-0.12,1,AAPL:short:22.2227@4.9314,21.92,2.03,
2008-01-25T00:00:00+00:00,974.84,1003.23,0.32,1,AAPL:short:22.2227@4.9314,21.92,6.47,
2008-01-28T00:00:00+00:00,984.10,1003.52,0.35,1,AAPL:short:21.9750@4.6031,20.23,-0.81,
2008-01-29T00:00:00+00:00,984.10,1002.20,0.22,1,AAPL:short:21.9750@4.6031,20.23,-2.13,
2008-01-30T00:00:00+00:00,1000.95,1000.95,0.10,0,No positions,0.00,0.00,
2008-01-31T00:00:00+00:00,969.32,999.80,-0.02,1,AAPL:short:32.9352@4.7964,31.59,-1.11,
2008-02-01T00:00:00+00:00,969.32,1001.45,0.14,1,AAPL:short:32.9352@4.7964,31.59,0.54,
2008-02-04T00:00:00+00:00,969.32,1004.08,0.41,1,AAPL:short:32.9352@4.7964,31.59,3.17,
2008-02-05T00:00:00+00:00,969.32,1006.72,0.67,1,AAPL:short:32.9352@4.7964,31.59,5.81,
2008-02-06T00:00:00+00:00,969.32,1015.28,1.53,1,AAPL:short:32.9352@4.7964,31.59,14.37,
2008-02-07T00:00:00+00:00,997.56,1018.66,1.87,1,AAPL:short:25.4391@4.2994,21.87,-0.78,
2008-02-08T00:00:00+00:00,1014.03,1014.03,1.40,0,No positions,0.00,0.00,
2008-02-11T00:00:00+00:00,969.34,1012.57,1.26,1,AAPL:short:48.5988@4.5914,44.63,-1.39,
2008-02-12T00:00:00+00:00,969.34,1020.35,2.03,1,AAPL:short:48.5988@4.5914,44.63,6.38,
2008-02-13T00:00:00+00:00,1011.10,1011.10,1.11,0,No positions,0.00,0.00,
2008-02-14T00:00:00+00:00,978.00,1010.08,1.01,1,AAPL:short:36.5324@4.5233,33.05,-0.98,
2008-02-15T00:00:00+00:00,1012.70,1012.70,1.27,0,No positions,0.00,0.00,
2008-02-19T00:00:00+00:00,985.66,1011.88,1.19,1,AAPL:short:31.1449@4.3347,27.00,-0.79,
2008-02-20T00:00:00+00:00,1009.18,1009.18,0.92,0,No positions,0.00,0.00,
2008-02-21T00:00:00+00:00,978.12,1008.29,0.83,1,AAPL:long:35.5376@4.3639,31.02,-0.85,
2008-02-22T00:00:00+00:00,1004.86,1004.86,0.49,0,No positions,0.00,0.00,
2008-02-25T00:00:00+00:00,974.42,1004.00,0.40,1,AAPL:long:35.3192@4.3031,30.40,-0.82,
2008-02-26T00:00:00+00:00,1002.41,1002.41,0.24,0,No positions,0.00,0.00,
2008-02-27T00:00:00+00:00,963.02,1001.34,0.13,1,AAPL:short:45.0224@4.3674,39.33,-1.02,
2008-02-28T00:00:00+00:00,943.78,989.91,-1.01,1,AAPL:short:51.2520@4.6166,47.32,-1.20,
2008-02-29T00:00:00+00:00,997.82,997.82,-0.22,0,No positions,0.00,0.00,
2008-03-03T00:00:00+00:00,969.33,997.01,-0.30,1,AAPL:short:32.8822@4.3265,28.45,-0.77,
2008-03-04T00:00:00+00:00,992.88,992.88,-0.71,0,No positions,0.00,0.00,
2008-03-05T00:00:00+00:00,992.88,992.88,-0.71,0,No positions,0.00,0.00,
2008-03-06T00:00:00+00:00,950.63,991.73,-0.83,1,AAPL:short:49.0933@4.2977,42.20,-1.09,
2008-03-07T00:00:00+00:00,988.10,988.10,-1.19,0,No positions,0.00,0.00,
2008-03-10T00:00:00+00:00,960.81,987.38,-1.26,1,AAPL:long:31.7425@4.2913,27.24,-0.67,
2008-03-11T00:00:00+00:00,960.81,996.27,-0.37,1,AAPL:long:31.7425@4.2913,27.24,8.21,
2008-03-12T00:00:00+00:00,960.81,994.68,-0.53,1,AAPL:long:31.7425@4.2913,27.24,6.63,
2008-03-13T00:00:00+00:00,961.57,996.84,-0.32,1,AAPL:short:39.7036@4.5486,36.12,-0.85,
2008-03-14T00:00:00+00:00,997.89,997.89,-0.21,0,No positions,0.00,0.00,
