timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2020-01-02T00:00:00+00:00,950.78,999.96,-0.00,1,AAPL:long:1.9646@75.0900,49.17,0.00,
2020-01-03T00:00:00+00:00,998.44,998.44,-0.16,0,No positions,0.00,0.00,
2020-01-06T00:00:00+00:00,998.44,998.44,-0.16,0,No positions,0.00,0.00,
2020-01-07T00:00:00+00:00,998.44,998.44,-0.16,0,No positions,0.00,0.00,
2020-01-08T00:00:00+00:00,958.49,998.39,-0.16,1,AAPL:long:2.6316@75.8000,39.89,0.00,
2020-01-09T00:00:00+00:00,958.49,1002.63,0.26,1,AAPL:long:2.6316@75.8000,39.89,4.24,
2020-01-10T00:00:00+00:00,958.49,1003.07,0.31,1,AAPL:long:2.6316@75.8000,39.89,4.68,
2020-01-13T00:00:00+00:00,958.49,1007.44,0.74,1,AAPL:long:2.6316@75.8000,39.89,9.05,
2020-01-14T00:00:00+00:00,958.49,1004.63,0.46,1,AAPL:long:2.6316@75.8000,39.89,6.24,
2020-01-15T00:00:00+00:00,958.49,1003.73,0.37,1,AAPL:long:2.6316@75.8000,39.89,5.34,
2020-01-16T00:00:00+00:00,958.49,1006.31,0.63,1,AAPL:long:2.6316@75.8000,39.89,7.92,
2020-01-17T00:00:00+00:00,958.49,1008.60,0.86,1,AAPL:long:2.6316@75.8000,39.89,10.21,
2020-01-21T00:00:00+00:00,958.49,1007.18,0.72,1,AAPL:long:2.6316@75.8000,39.89,8.79,
2020-01-22T00:00:00+00:00,976.71,1009.28,0.93,1,AAPL:long:2.0508@79.4300,32.58,-0.00,
2020-01-23T00:00:00+00:00,976.71,1010.06,1.01,1,AAPL:long:2.0508@79.4300,32.58,0.78,
2020-01-24T00:00:00+00:00,976.71,1009.59,0.96,1,AAPL:long:2.0508@79.4300,32.58,0.31,
2020-01-27T00:00:00+00:00,1004.71,1004.71,0.47,0,No positions,0.00,0.00,
2020-01-28T00:00:00+00:00,962.85,1004.65,0.46,1,AAPL:long:2.6316@79.4200,41.80,0.00,
2020-01-29T00:00:00+00:00,962.85,1009.02,0.90,1,AAPL:long:2.6316@79.4200,41.80,4.37,
2020-01-30T00:00:00+00:00,962.85,1008.73,0.87,1,AAPL:long:2.6316@79.4200,41.80,4.08,
2020-01-31T00:00:00+00:00,999.17,999.17,-0.08,0,No positions,0.00,0.00,
2020-02-03T00:00:00+00:00,999.17,999.17,-0.08,0,No positions,0.00,0.00,
2020-02-04T00:00:00+00:00,905.81,999.04,-0.10,1,AAPL:long:5.8480@79.7100,93.23,-0.00,
2020-02-05T00:00:00+00:00,905.81,1002.84,0.28,1,AAPL:long:5.8480@79.7100,93.23,3.80,
2020-02-06T00:00:00+00:00,905.81,1008.34,0.83,1,AAPL:long:5.8480@79.7100,93.23,9.30,
2020-02-07T00:00:00+00:00,905.81,1000.79,0.08,1,AAPL:long:5.8480@79.7100,93.23,1.75,
