entry_date,exit_date,entry,exit,pnl,hold_days,type
2022-01-06,2022-01-12,172.42983380017682,175.11543817641478,3.04358651966052,6,Signal Exit
2022-01-19,2022-01-20,166.64703184033783,164.08245507682918,-3.4192517374764653,1,Signal Exit
2022-01-21,2022-01-28,162.8367567858015,169.7989505770483,8.273978953985832,7,Signal Exit
2022-01-31,2022-02-08,175.31399324988377,174.36286384477555,-1.0986068152977186,8,Signal Exit
2022-02-11,2022-02-14,169.0954631188149,168.43426996110043,-0.9525428244368166,3,Signal Exit
2022-02-16,2022-02-22,172.98751675803078,164.13857224593482,-10.791251292980753,6,Stop Loss
2022-02-23,2022-02-28,160.52845447165546,164.63286988949451,4.432593182737955,5,Signal Exit
2022-03-02,2022-03-08,167.04465324834402,157.18611298301292,-10.700056101411471,6,Stop Loss
2022-03-08,2022-03-09,157.9385708276227,162.4427229457789,4.458642054111027,1,Signal Exit
2022-03-10,2022-03-15,159.0415496217767,154.57238106011536,-4.543170565068953,5,Signal Exit
2022-03-21,2022-03-24,165.87744163372147,173.57860966061003,7.742320321276146,3,Signal Exit
2022-04-06,2022-04-07,172.27005085887433,171.7050515596167,-0.8683179072200796,1,Signal Exit
2022-04-11,2022-04-12,166.17905010420805,167.2307928318068,1.0680636244385977,1,Signal Exit
2022-04-21,2022-04-25,166.85516906721972,158.03201357454176,-10.699152829317415,4,Stop Loss
2022-04-25,2022-04-28,163.3330536855109,163.15003388226404,-0.39262574139815337,3,Signal Exit
2022-04-29,2022-05-04,158.1694669664691,165.4888691296164,7.002253661105619,5,Signal Exit
2022-05-05,2022-05-10,157.34252523678478,153.94447772586872,-3.167049430248549,5,Signal Exit
2022-05-11,2022-05-17,147.0942876116933,148.66361130228103,1.213203086555095,6,Signal Exit
2022-05-18,2022-05-23,141.4221563621676,142.49952158976595,0.7877975760977586,5,Signal Exit
2022-05-24,2022-05-25,140.9689057380745,139.92892610035943,-0.9836511137434579,1,Signal Exit
2022-06-09,2022-06-13,143.17732472144954,132.17417918181192,-10.547015516747539,4,Stop Loss
2022-06-13,2022-06-15,132.42184749961723,134.90763834981985,2.1902998310971813,2,Signal Exit
2022-06-16,2022-06-21,130.59112331802442,135.34869449619322,4.3827346228793065,5,Signal Exit
2022-06-23,2022-06-24,138.77028326093543,141.16812461484568,2.2892565728569774,1,Signal Exit
2022-06-30,2022-07-01,137.2064016634057,138.45300088398045,1.1595511632850468,1,Signal Exit
2022-08-22,2022-08-23,167.93070237187962,166.8791848689689,-1.7540294005583061,1,Signal Exit
2022-08-24,2022-08-29,167.87033855024313,161.03051084083154,-10.694131855154767,5,Stop Loss
2022-08-29,2022-09-01,161.74811484179452,154.33188370735195,-10.560806241741812,3,Stop Loss
2022-09-01,2022-09-12,158.33701944075167,163.0257461009976,6.0861456574542085,11,Signal Exit
2022-09-13,2022-09-15,154.28744412050227,151.9310019777302,-2.8257548379146527,2,Signal Exit
2022-09-16,2022-09-19,151.13713380639336,154.03363560834902,3.153583138343448,3,Signal Exit
2022-09-21,2022-09-23,154.17680501116848,149.98086425057414,-4.793256801776273,2,Signal Exit
2022-09-27,2022-09-29,152.2109345441478,142.99435697277957,-10.406413475292881,2,Stop Loss
2022-09-29,2022-10-04,142.98130511204582,145.60133589097498,2.4544480990851745,5,Signal Exit
2022-10-07,2022-10-13,140.57658621484254,142.50564248705962,1.8166516549393488,6,Signal Exit
2022-10-14,2022-10-17,138.8755351905875,141.91618303731158,2.8970617104237637,3,Signal Exit
2022-10-26,2022-10-28,149.8197770698599,155.20690401119225,5.554448491800209,2,Signal Exit
2022-11-01,2022-11-03,151.18177528626794,140.29554073058972,-10.363435636937234,2,Stop Loss
2022-11-03,2022-11-10,139.43183207336367,146.27746461496807,6.011721492465106,7,Signal Exit
2022-11-11,2022-11-17,150.2918292146725,150.1707386249932,-0.22728633351400382,6,Signal Exit
2022-11-25,2022-11-30,148.59479042935683,147.52183482569353,-1.2550802045553422,5,Signal Exit
2022-12-01,2022-12-08,148.80095301899885,142.18954466115284,-6.8474461150156865,7,Signal Exit
2022-12-09,2022-12-14,142.62189274321523,142.73883796324932,-0.027539179006006637,5,Signal Exit
2022-12-15,2022-12-21,136.98921667698278,134.98207235054912,-2.158774819735343,6,Signal Exit
2022-12-22,2022-12-29,132.7019354602044,129.15488251374697,-3.8324565723730677,7,Signal Exit
2023-01-03,2023-01-04,125.52853988865697,125.90754774624709,0.2703362182395736,1,Signal Exit
2023-02-14,2023-02-15,153.6069174638712,154.93212649783388,1.4238624465698837,1,Signal Exit
2023-02-21,2023-02-22,148.86793695162498,148.52874068777678,-0.6236756705903885,1,Signal Exit
2023-03-06,2023-03-07,154.20516528909664,151.23004216012458,-4.143450618603277,1,Signal Exit
2023-03-13,2023-03-14,150.84701040339135,152.2150606968509,1.5948567471192754,1,Signal Exit
2023-03-16,2023-03-21,156.23216648587854,158.91064505959358,3.2686082339539912,5,Signal Exit
2023-03-28,2023-03-29,158.0073830385857,160.412420535599,3.1353999056953428,1,Signal Exit
2023-03-30,2023-03-31,162.70548828837238,164.55570430365424,2.45111458941213,1,Signal Exit
2023-04-06,2023-04-17,164.98921754866024,164.90613770394813,-0.3804494165148822,11,Signal Exit
2023-04-19,2023-04-24,167.94493820935082,165.03396337939367,-4.949485802732681,5,Signal Exit
2023-04-25,2023-05-05,164.06427321913446,173.22634827083124,15.43902083629194,10,Signal Exit
2023-05-08,2023-05-11,173.8327665342281,173.43586110579477,-0.876919583843405,3,Signal Exit
2023-05-12,2023-05-16,172.88468061604772,171.77522875963228,-2.0873816793816795,4,Signal Exit
2023-05-17,2023-05-19,172.98293579462714,174.87679171279598,3.015546351206043,2,Signal Exit
2023-05-23,2023-05-24,171.83851822723204,171.56655107471315,-0.8230072697001083,1,Signal Exit
2023-05-25,2023-05-30,173.26104500205213,177.01961145741427,6.8407604766957695,5,Signal Exit
2023-06-01,2023-06-13,180.37444927396425,183.00691677053078,4.4871272679182335,12,Signal Exit
2023-06-15,2023-06-16,186.30941797336885,184.62132081044317,-3.2697413314006623,1,Signal Exit
2023-06-21,2023-06-26,184.2513380154852,184.9751287550944,0.964858147387687,5,Signal Exit
2023-06-28,2023-06-29,189.54432386422982,189.30724205464372,-0.7571789290460935,1,Signal Exit
2023-07-03,2023-07-06,192.75492468247558,191.517320544192,-2.533785690361522,3,Signal Exit
2023-07-07,2023-07-14,190.97038799467887,190.40606578241153,-1.3559987487239737,7,Signal Exit
