timestamp,coin,action,side,quantity,price,profit_target,stop_loss,leverage,confidence,pnl,balance_after,reason,confluence_tags,trigger_tags,reasoning_categories
2008-01-30T00:00:00+00:00,AAPL,ENTRY,short,168.43734867223546,4.72,4.0461488870153985,5.016846277824615,10.0,0,0,920.2789397481283,"SMC Scalping Short. Trigger: OB High $5.00, Target: $4.05, Stop: $5.02 | TYPE A Phase 1 | Fees: $0.22",SMC_scalping;OB_FVG_limit;Bearish Continuation,OB_mitigation,SMC;Scalping;Wyckoff_Markdown
2008-03-24T00:00:00+00:00,AAPL,CLOSE,short,168.43734867223546,5.016846277824615,0,0,10.0,0,-50.45101335715312,949.3303549642703,"Stop loss hit | TYPE A Phase 1 | Closed 168.4373, Remaining 0.0000 | Gross: $-50.00 | Fees: $0.45",,,
2008-04-22T00:00:00+00:00,AAPL,ENTRY,long,190.25151055133048,5.72,6.135822521904997,5.470506486857002,10.0,0,0,840.207225302812,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.5x), Target: $6.14, Stop: $5.47 | TYPE A Phase 1 | Fees: $0.30",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2008-04-28T00:00:00+00:00,AAPL,CLOSE,long,190.25151055133048,6.135822521904997,0,0,10.0,0,78.49057617419362,1027.5216655123668,"Take profit hit | TYPE A Phase 1 | Closed 190.2515, Remaining 0.0000 | Gross: $79.11 | Fees: $0.62",,,
2008-05-01T00:00:00+00:00,AAPL,ENTRY,long,197.10634765942197,6.43,6.856063672873814,6.169348408178155,10.0,0,0,900.4337506681097,"SMC Scalping Long. Trigger: OB Low $6.18, Target: $6.86, Stop: $6.17 | TYPE A Phase 1 | Fees: $0.35",SMC_scalping;OB_FVG_limit;Bullish Continuation,OB_mitigation,SMC;Scalping;Wyckoff_Markup
2008-05-14T00:00:00+00:00,AAPL,CLOSE,long,197.10634765942197,6.856063672873814,0,0,10.0,0,83.25969337205039,1110.4328255851683,"Take profit hit | TYPE A Phase 1 | Closed 197.1063, Remaining 0.0000 | Gross: $83.98 | Fees: $0.72",,,
2008-07-15T00:00:00+00:00,AAPL,ENTRY,long,193.58408235596872,6.06,6.46,5.773191081603685,10.0,0,0,992.798263804205,"SMC Scalping Long. Trigger: BOS Bullish Breakout (Vol Ratio 1.2x), Target: $6.46, Stop: $5.77 | TYPE A Phase 1 | Fees: $0.32",SMC_scalping;BOS_breakout;Bullish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markup
2008-07-21T00:00:00+00:00,AAPL,CLOSE,long,193.58408235596872,5.773191081603685,0,0,10.0,0,-56.151588574399064,1053.958629137523,"Stop loss hit | TYPE A Phase 1 | Closed 193.5841, Remaining 0.0000 | Gross: $-55.52 | Fees: $0.63",,,
2008-07-22T00:00:00+00:00,AAPL,ENTRY,short,167.43924151794235,5.79,5.265452200062382,6.104728679962571,10.0,0,0,956.7447031663276,"SMC Scalping Short. Trigger: BOS Bearish Breakout (Vol Ratio 2.1x), Target: $5.27, Stop: $6.10 | TYPE A Phase 1 | Fees: $0.27",SMC_scalping;BOS_breakout;Bearish Continuation,BOS_breakout,SMC;Scalping;Wyckoff_Markdown
2008-08-11T00:00:00+00:00,AAPL,CLOSE,short,167.43924151794235,6.104728679962571,0,0,10.0,0,-53.24563365264068,1000.4463903525755,"Stop loss hit | TYPE A Phase 1 | Closed 167.4392, Remaining 0.0000 | Gross: $-52.70 | Fees: $0.55",,,
