timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2008-01-02T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2008-01-03T00:00:00+00:00,910.02,998.98,-0.10,1,GOLD:short:0.3047@885.1896,89.91,-0.94,
2008-01-04T00:00:00+00:00,994.25,994.25,-0.57,0,No positions,0.00,0.00,
2008-01-07T00:00:00+00:00,922.52,993.48,-0.65,1,GOLD:long:0.2357@912.1760,71.68,-0.71,
2008-01-08T00:00:00+00:00,922.52,994.05,-0.60,1,GOLD:long:0.2357@912.1760,71.68,-0.14,
2008-01-09T00:00:00+00:00,922.52,997.82,-0.22,1,GOLD:long:0.2357@912.1760,71.68,3.63,
2008-01-10T00:00:00+00:00,922.52,995.49,-0.45,1,GOLD:long:0.2357@912.1760,71.68,1.30,
2008-01-11T00:00:00+00:00,922.52,1000.19,0.02,1,GOLD:long:0.2357@912.1760,71.68,5.99,
2008-01-14T00:00:00+00:00,922.52,998.62,-0.14,1,GOLD:long:0.2357@912.1760,71.68,4.43,
2008-01-15T00:00:00+00:00,922.52,997.60,-0.24,1,GOLD:long:0.2357@912.1760,71.68,3.41,
2008-01-16T00:00:00+00:00,956.33,1001.34,0.13,1,GOLD:long:0.2189@1045.6876,45.78,-0.76,
2008-01-17T00:00:00+00:00,998.69,998.69,-0.13,0,No positions,0.00,0.00,
2008-01-18T00:00:00+00:00,893.77,997.62,-0.24,1,GOLD:long:0.3045@1032.7943,104.84,-0.98,
2008-01-22T00:00:00+00:00,893.77,1002.96,0.30,1,GOLD:long:0.3045@1032.7943,104.84,4.35,
2008-01-23T00:00:00+00:00,893.77,1001.02,0.10,1,GOLD:long:0.3045@1032.7943,104.84,2.41,
2008-01-24T00:00:00+00:00,893.77,1004.85,0.48,1,GOLD:long:0.3045@1032.7943,104.84,6.24,
2008-01-25T00:00:00+00:00,893.77,1014.08,1.41,1,GOLD:long:0.3045@1032.7943,104.84,15.47,
2008-01-28T00:00:00+00:00,893.77,1015.09,1.51,1,GOLD:long:0.3045@1032.7943,104.84,16.48,
2008-01-29T00:00:00+00:00,893.77,1016.07,1.61,1,GOLD:long:0.3045@1032.7943,104.84,17.47,
2008-01-30T00:00:00+00:00,949.78,1017.09,1.71,1,GOLD:long:0.3106@1097.4454,68.18,-0.86,
2008-01-31T00:00:00+00:00,969.80,1005.03,0.50,1,GOLD:long:0.2225@815.2122,36.28,-1.05,
2008-02-01T00:00:00+00:00,1003.29,1003.29,0.33,0,No positions,0.00,0.00,
2008-02-04T00:00:00+00:00,961.06,1002.10,0.21,1,GOLD:long:0.2608@808.4553,42.17,-1.13,
2008-02-05T00:00:00+00:00,1000.43,1000.43,0.04,0,No positions,0.00,0.00,
2008-02-06T00:00:00+00:00,956.91,999.26,-0.07,1,GOLD:long:0.2692@807.1489,43.45,-1.11,
2008-02-07T00:00:00+00:00,995.30,995.30,-0.47,0,No positions,0.00,0.00,
2008-02-08T00:00:00+00:00,963.23,994.42,-0.56,1,GOLD:long:0.2086@767.6958,32.03,-0.84,
2008-02-11T00:00:00+00:00,989.51,989.51,-1.05,0,No positions,0.00,0.00,
2008-02-12T00:00:00+00:00,935.94,988.67,-1.13,1,GOLD:long:0.2093@767.2472,53.53,-0.80,
2008-02-13T00:00:00+00:00,992.92,992.92,-0.71,0,No positions,0.00,0.00,
2008-02-14T00:00:00+00:00,944.13,991.63,-0.84,1,GOLD:long:0.2749@886.1207,48.72,-1.22,
2008-02-15T00:00:00+00:00,944.13,993.03,-0.70,1,GOLD:long:0.2749@886.1207,48.72,0.17,
2008-02-19T00:00:00+00:00,981.58,981.58,-1.84,0,No positions,0.00,0.00,
2008-02-20T00:00:00+00:00,921.86,979.96,-2.00,1,GOLD:long:0.3560@837.5836,59.64,-1.54,
2008-02-21T00:00:00+00:00,943.95,986.59,-1.34,1,GOLD:long:0.2516@869.2665,43.74,-1.10,
2008-02-22T00:00:00+00:00,940.49,990.38,-0.96,1,GOLD:long:0.2887@885.5912,51.13,-1.25,
2008-02-25T00:00:00+00:00,953.31,996.58,-0.34,1,GOLD:long:0.2433@911.0106,44.33,-1.06,
2008-02-26T00:00:00+00:00,990.56,990.56,-0.94,0,No positions,0.00,0.00,
2008-02-27T00:00:00+00:00,941.76,989.14,-1.09,1,GOLD:long:0.2817@865.1697,48.74,-1.36,
2008-02-28T00:00:00+00:00,934.24,977.75,-2.22,1,GOLD:long:0.2644@847.0221,44.80,-1.28,
2008-02-29T00:00:00+00:00,946.03,982.57,-1.74,1,GOLD:long:0.2083@902.2273,37.58,-1.04,
2008-03-03T00:00:00+00:00,976.20,976.20,-2.38,0,No positions,0.00,0.00,
2008-03-04T00:00:00+00:00,932.68,975.00,-2.50,1,GOLD:long:0.2447@887.8784,43.46,-1.14,
2008-03-05T00:00:00+00:00,970.96,970.96,-2.90,0,No positions,0.00,0.00,
2008-03-06T00:00:00+00:00,970.96,970.96,-2.90,0,No positions,0.00,0.00,
2008-03-07T00:00:00+00:00,927.85,969.88,-3.01,1,GOLD:long:0.2418@890.1539,43.05,-1.01,
2008-03-10T00:00:00+00:00,927.85,970.26,-2.97,1,GOLD:long:0.2418@890.1539,43.05,-0.64,
2008-03-11T00:00:00+00:00,927.85,972.07,-2.79,1,GOLD:long:0.2418@890.1539,43.05,1.17,
2008-03-12T00:00:00+00:00,927.85,974.13,-2.59,1,GOLD:long:0.2418@890.1539,43.05,3.24,
2008-03-13T00:00:00+00:00,927.85,974.26,-2.57,1,GOLD:long:0.2418@890.1539,43.05,3.37,
2008-03-14T00:00:00+00:00,939.34,976.19,-2.38,1,GOLD:long:0.1877@1002.0441,37.62,-0.76,
2008-03-17T00:00:00+00:00,939.34,976.86,-2.31,1,GOLD:long:0.1877@1002.0441,37.62,-0.10,
2008-03-18T00:00:00+00:00,939.34,977.49,-2.25,1,GOLD:long:0.1877@1002.0441,37.62,0.53,
2008-03-19T00:00:00+00:00,903.82,964.86,-3.51,1,GOLD:long:0.3287@949.3924,62.40,-1.37,
2008-03-20T00:00:00+00:00,914.10,954.05,-4.60,1,GOLD:long:0.2214@923.1407,40.87,-0.92,
2008-03-24T00:00:00+00:00,914.10,953.99,-4.60,1,GOLD:long:0.2214@923.1407,40.87,-0.98,
2008-03-25T00:00:00+00:00,914.10,957.78,-4.22,1,GOLD:long:0.2214@923.1407,40.87,2.81,
