entry_date,exit_date,entry,exit,pnl,hold_days,type
2020-01-02,2020-01-10,414.2320649078996,1459.382375604637,107.0318841063393,8,Signal Exit
2020-02-05,2020-02-06,1264.6151574723438,1234.9980051341804,-1.456920460998824,1,Signal Exit
2020-03-03,2020-03-05,1229.7960230570077,1189.873505701079,-1.9167676088063397,2,Signal Exit
2020-05-13,2020-05-19,1514.4326971271378,1504.3111184225152,-0.7362391737647576,6,Signal Exit
2020-05-20,2020-05-21,1513.434210736684,1479.9535815482282,-2.864642760628601,1,Signal Exit
2020-06-09,2020-06-10,395.24285841495623,1266.486188865331,66.32542990361718,1,Signal Exit
2020-07-08,2020-07-13,953.2312506251857,968.6319441499516,0.8129585965113985,5,Signal Exit
2020-07-22,2020-07-24,1932.2409373028577,1943.4722739857784,0.4024076873460697,2,Signal Exit
2020-09-02,2020-09-03,1848.8664940351387,1829.7446149143475,-0.9767912058673912,1,Signal Exit
2020-09-07,2020-09-08,1865.9114243815868,1846.6076132722117,-1.1701519057395733,1,Signal Exit
2020-09-09,2020-09-10,1899.9682386543814,1875.6770386072224,-1.6021561883703364,1,Signal Exit
2020-09-16,2020-09-17,1570.3072070617377,1548.2115443637144,-1.4429502464978952,1,Signal Exit
2020-11-23,2020-11-27,871.3264563653732,1219.8421458153425,37.631012387623585,4,Signal Exit
2020-12-09,2020-12-10,1972.694034357533,1954.860980559971,-1.2689768866518232,1,Signal Exit
2020-12-23,2020-12-28,905.6386321845579,869.2298170543427,-1.7305459700643278,5,Signal Exit
2020-12-30,2020-12-31,897.5444367861897,871.7573855735284,-1.5816319359437847,1,Signal Exit
2021-01-04,2021-01-06,902.2556008220969,906.1254539200439,0.1986993922285902,2,Signal Exit
2021-01-13,2021-01-26,427.4502101133531,717.6511860713186,20.563618193450996,13,Signal Exit
2021-02-08,2021-02-12,1406.8726990041987,1369.7348797586,-2.6852707755381076,4,Signal Exit
2021-03-05,2021-03-08,1742.100422896386,1721.2752568538435,-0.9496435484497764,3,Signal Exit
2021-03-10,2021-03-15,1786.8510307197594,1762.5223547952899,-1.2999474583379063,5,Signal Exit
2021-03-19,2021-03-24,1228.854169134346,1178.482677104619,-2.60454560286875,5,Signal Exit
2021-04-12,2021-04-19,461.17772357460245,1692.3489685279637,87.95175543492266,7,Signal Exit
2021-04-20,2021-04-21,1715.0998517218354,1652.3529608945728,-2.9702514544676157,1,Signal Exit
2021-04-22,2021-04-23,1679.5467097223784,1646.2443994519517,-1.8007080999882135,1,Signal Exit
2021-04-26,2021-04-28,1676.8804119594051,1612.3809091644036,-3.8032876736948955,2,Signal Exit
2021-05-03,2021-05-04,1232.06309122852,1212.498834031306,-1.1307876758955169,1,Signal Exit
2021-05-05,2021-05-06,1219.990335561606,1204.9771897335575,-1.0027439087050138,1,Signal Exit
2021-07-05,2021-07-06,411.99302435353985,388.7952540943255,-1.611754628413334,1,Signal Exit
2021-07-07,2021-07-13,403.5520167993292,1159.006185751066,59.0154199863061,6,Signal Exit
2021-07-26,2021-07-27,1358.6428734236883,1348.324412512562,-0.9220836197734592,1,Signal Exit
2021-08-23,2021-08-24,1238.433917801879,1201.2911590433266,-2.620167034583394,1,Signal Exit
2021-09-06,2021-09-07,1738.1367426577892,1741.9331104647035,0.1420926020323963,1,Signal Exit
2021-09-20,2021-09-22,680.2695186503921,658.587073120145,-1.0907714427152622,2,Signal Exit
2021-09-23,2021-09-24,685.5065331266965,651.0588176973981,-2.106959886282623,1,Signal Exit
2021-10-04,2021-10-08,1309.1313420586073,1312.6418595749876,0.12757859310268505,4,Signal Exit
2021-12-20,2021-12-21,1390.344717985537,1395.1817544773126,0.6585450464600285,1,Signal Exit
