entry_date,exit_date,entry,exit,pnl,hold_days,type
2008-01-04,2008-01-07,15.52956648914537,15.077666291882664,-0.7485072298538238,3,Signal Exit
2008-01-16,2008-01-22,47.19459443973603,47.68785727402063,0.6542877925285245,6,Signal Exit
2008-01-24,2008-01-28,16.354088504388184,15.408371953820492,-1.0414103966029304,4,Signal Exit
2008-01-29,2008-01-30,16.076893451099934,15.281375586442703,-1.0711045177119938,1,Signal Exit
2008-02-04,2008-02-05,15.660192365006578,15.142716037305116,-0.9191608860038268,1,Signal Exit
2008-02-21,2008-02-22,4.53554782971137,3.556702721789533,-0.9271613002752843,1,Signal Exit
2008-02-25,2008-02-27,4.491372339795214,3.6633557616090533,-0.907481653403523,2,Signal Exit
2008-03-04,2008-03-06,4.534013299988214,27.93866279021803,39.13349288623546,2,Signal Exit
2008-03-07,2008-03-10,28.2892689971455,27.532117833289245,-1.0011893865783066,3,Signal Exit
2008-03-20,2008-03-25,11.719347134866855,10.79447272243476,-1.3838829338458902,5,Signal Exit
2008-03-27,2008-03-28,11.244985275624618,10.766740525772235,-0.9422477551011593,1,Signal Exit
2008-03-31,2008-04-01,11.219725810519874,10.784200367711128,-0.9883437602143272,1,Signal Exit
2008-04-15,2008-04-16,50.97794525966991,51.37376529770045,0.530441861673384,1,Signal Exit
2008-04-18,2008-04-25,7.548102076073874,6.512414100665884,-0.8955906907500236,7,Signal Exit
2008-04-30,2008-05-01,7.437654709777183,6.841548983779716,-0.9165709511265467,1,Signal Exit
2008-05-06,2008-05-07,24.718946176521996,24.013552937067914,-1.0176496074256685,1,Signal Exit
2008-05-12,2008-05-16,24.119609411602884,18.02955151737315,-11.003094020686946,4,Stop Loss
2008-05-19,2008-05-20,1.7203098314217549,1.0336660549393537,-0.9874474011035949,1,Signal Exit
2008-05-30,2008-06-09,1.7610037453470164,49.3214419670288,121.993559657786,10,Signal Exit
2008-06-10,2008-06-11,51.41540997750989,49.8360972951409,-2.1656991999202573,1,Signal Exit
2008-06-16,2008-06-23,3.4570648547340266,2.178500505862908,-1.033690965522528,7,Signal Exit
2008-06-24,2008-06-25,3.104610762861958,2.2462566532888912,-1.0768035468273964,1,Signal Exit
2008-06-27,2008-06-30,2.9852357311460014,4.407658752542268,2.2078222946991124,3,Signal Exit
2008-07-07,2008-07-10,5.27760399309485,5.114925714006318,-0.35520574752705336,3,Signal Exit
2008-07-11,2008-07-14,5.477408792552885,5.222352639993293,-0.7254391274999057,3,Signal Exit
2008-07-15,2008-07-16,41.18234218712065,41.32398417320796,0.1323024297093243,1,Signal Exit
2008-08-26,2008-08-28,10.30484247972989,7.52065706241482,-1.0373566592557935,2,Signal Exit
2008-09-04,2008-09-17,10.494942584335755,0.9499127265735502,-5.4668506081730674,13,Signal Exit
