timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2020-01-02T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2020-01-03T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2020-01-06T00:00:00+00:00,875.69,999.38,-0.06,1,GOLD:long:0.1960@1901.0163,124.21,-0.51,
2020-01-07T00:00:00+00:00,997.21,997.21,-0.28,0,No positions,0.00,0.00,
2020-01-08T00:00:00+00:00,853.59,996.50,-0.35,1,GOLD:long:0.2249@1914.3347,143.50,-0.59,
2020-01-09T00:00:00+00:00,993.91,993.91,-0.61,0,No positions,0.00,0.00,
2020-01-10T00:00:00+00:00,993.91,993.91,-0.61,0,No positions,0.00,0.00,
2020-01-13T00:00:00+00:00,993.91,993.91,-0.61,0,No positions,0.00,0.00,
2020-01-14T00:00:00+00:00,869.98,992.79,-0.72,1,GOLD:long:0.3273@1890.3657,123.76,-0.95,
2020-01-15T00:00:00+00:00,869.98,994.67,-0.53,1,GOLD:long:0.3273@1890.3657,123.76,0.92,
2020-01-16T00:00:00+00:00,864.69,981.60,-1.84,1,GOLD:long:0.1959@1800.1361,117.57,-0.66,
2020-01-17T00:00:00+00:00,975.97,975.97,-2.40,0,No positions,0.00,0.00,
2020-01-20T00:00:00+00:00,975.97,975.97,-2.40,0,No positions,0.00,0.00,
2020-01-21T00:00:00+00:00,916.02,975.34,-2.47,1,GOLD:long:0.1684@1777.9664,59.87,-0.56,
2020-01-22T00:00:00+00:00,916.02,980.37,-1.96,1,GOLD:long:0.1684@1777.9664,59.87,4.48,
2020-01-23T00:00:00+00:00,916.02,980.46,-1.95,1,GOLD:long:0.1684@1777.9664,59.87,4.57,
2020-01-24T00:00:00+00:00,916.02,978.67,-2.13,1,GOLD:long:0.1684@1777.9664,59.87,2.78,
2020-01-27T00:00:00+00:00,974.58,974.58,-2.54,0,No positions,0.00,0.00,
2020-01-28T00:00:00+00:00,974.58,974.58,-2.54,0,No positions,0.00,0.00,
2020-01-29T00:00:00+00:00,974.58,974.58,-2.54,0,No positions,0.00,0.00,
2020-01-30T00:00:00+00:00,919.15,973.89,-2.61,1,GOLD:long:0.1589@1741.3149,55.36,-0.61,
2020-01-31T00:00:00+00:00,919.15,976.29,-2.37,1,GOLD:long:0.1589@1741.3149,55.36,1.78,
2020-02-03T00:00:00+00:00,919.15,977.34,-2.27,1,GOLD:long:0.1589@1741.3149,55.36,2.84,
2020-02-04T00:00:00+00:00,972.29,972.29,-2.77,0,No positions,0.00,0.00,
2020-02-05T00:00:00+00:00,972.29,972.29,-2.77,0,No positions,0.00,0.00,
2020-02-06T00:00:00+00:00,972.29,972.29,-2.77,0,No positions,0.00,0.00,
2020-02-07T00:00:00+00:00,972.29,972.29,-2.77,0,No positions,0.00,0.00,
2020-02-10T00:00:00+00:00,972.29,972.29,-2.77,0,No positions,0.00,0.00,
2020-02-11T00:00:00+00:00,972.29,972.29,-2.77,0,No positions,0.00,0.00,
2020-02-12T00:00:00+00:00,972.29,972.29,-2.77,0,No positions,0.00,0.00,
2020-02-13T00:00:00+00:00,972.29,972.29,-2.77,0,No positions,0.00,0.00,
2020-02-14T00:00:00+00:00,972.29,972.29,-2.77,0,No positions,0.00,0.00,
2020-02-17T00:00:00+00:00,856.37,970.89,-2.91,1,GOLD:long:0.3252@1779.8897,115.76,-1.24,
2020-02-18T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-02-19T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-02-20T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-02-21T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-02-24T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-02-25T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-02-26T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-02-27T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-02-28T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-02T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-03T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-04T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-05T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-06T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-09T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-10T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-11T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-12T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-13T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-16T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-17T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-18T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-19T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-20T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-23T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
2020-03-24T00:00:00+00:00,966.81,966.81,-3.32,0,No positions,0.00,0.00,
