timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2022-01-03T00:00:00+00:00,647.85,999.90,-0.01,1,AAPL:long:1.9342@182.0100,352.05,0.00,
2022-01-04T00:00:00+00:00,995.24,995.24,-0.48,0,No positions,0.00,0.00,
2022-01-05T00:00:00+00:00,995.24,995.24,-0.48,0,No positions,0.00,0.00,
2022-01-06T00:00:00+00:00,995.24,995.24,-0.48,0,No positions,0.00,0.00,
2022-01-07T00:00:00+00:00,995.24,995.24,-0.48,0,No positions,0.00,0.00,
2022-01-10T00:00:00+00:00,995.24,995.24,-0.48,0,No positions,0.00,0.00,
2022-01-11T00:00:00+00:00,913.16,995.18,-0.48,1,AAPL:long:1.4054@175.0800,82.02,-0.00,
2022-01-12T00:00:00+00:00,913.16,995.81,-0.42,1,AAPL:long:1.4054@175.0800,82.02,0.63,
2022-01-13T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-14T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-18T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-19T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-20T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-21T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-24T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-25T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-26T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-27T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-28T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2022-01-31T00:00:00+00:00,931.02,990.90,-0.91,1,AAPL:long:1.7128@174.7800,59.87,0.00,
2022-02-01T00:00:00+00:00,931.02,990.61,-0.94,1,AAPL:long:1.7128@174.7800,59.87,-0.29,
2022-02-02T00:00:00+00:00,931.02,992.71,-0.73,1,AAPL:long:1.7128@174.7800,59.87,1.82,
2022-02-03T00:00:00+00:00,987.51,987.51,-1.25,0,No positions,0.00,0.00,
2022-02-04T00:00:00+00:00,987.51,987.51,-1.25,0,No positions,0.00,0.00,
2022-02-07T00:00:00+00:00,987.51,987.51,-1.25,0,No positions,0.00,0.00,
2022-02-08T00:00:00+00:00,928.18,987.43,-1.26,1,AAPL:long:1.6947@174.8300,59.26,0.00,
2022-02-09T00:00:00+00:00,928.18,989.89,-1.01,1,AAPL:long:1.6947@174.8300,59.26,2.46,
2022-02-10T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-11T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-14T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-15T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-16T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-17T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-18T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-22T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-23T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-24T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-25T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-02-28T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-01T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-02T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-03T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-04T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-07T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-08T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-09T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-10T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-11T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-14T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-15T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-16T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-17T00:00:00+00:00,982.68,982.68,-1.73,0,No positions,0.00,0.00,
2022-03-18T00:00:00+00:00,892.75,982.60,-1.74,1,AAPL:long:1.6438@163.9800,89.85,0.00,
2022-03-21T00:00:00+00:00,892.75,984.90,-1.51,1,AAPL:long:1.6438@163.9800,89.85,2.30,
2022-03-22T00:00:00+00:00,892.75,990.56,-0.94,1,AAPL:long:1.6438@163.9800,89.85,7.96,
2022-03-23T00:00:00+00:00,927.44,992.26,-0.77,1,AAPL:long:1.9040@170.2100,64.82,-0.00,
2022-03-24T00:00:00+00:00,927.44,999.61,-0.04,1,AAPL:long:1.9040@170.2100,64.82,7.35,
2022-03-25T00:00:00+00:00,1001.20,1001.20,0.12,0,No positions,0.00,0.00,
2022-03-28T00:00:00+00:00,1001.20,1001.20,0.12,0,No positions,0.00,0.00,
2022-03-29T00:00:00+00:00,910.69,1001.07,0.11,1,AAPL:long:2.5253@178.9600,90.38,0.00,
2022-03-30T00:00:00+00:00,997.82,997.82,-0.22,0,No positions,0.00,0.00,
2022-03-31T00:00:00+00:00,932.95,997.73,-0.23,1,AAPL:long:1.8550@174.6100,64.78,0.00,
2022-04-01T00:00:00+00:00,997.00,997.00,-0.30,0,No positions,0.00,0.00,
2022-04-04T00:00:00+00:00,893.42,996.86,-0.31,1,AAPL:long:2.8983@178.4400,103.43,0.00,
2022-04-05T00:00:00+00:00,986.60,986.60,-1.34,0,No positions,0.00,0.00,
2022-04-06T00:00:00+00:00,897.92,986.48,-1.35,1,AAPL:long:2.5770@171.8300,88.56,-0.00,
2022-04-07T00:00:00+00:00,897.92,987.28,-1.27,1,AAPL:long:2.5770@171.8300,88.56,0.80,
2022-04-08T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-11T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-12T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-13T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-14T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-18T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-19T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-20T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-21T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-22T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-25T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-26T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-27T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-28T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-04-29T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-02T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-03T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-04T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-05T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-06T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-09T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-10T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-11T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-12T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-13T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-16T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-17T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-18T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-19T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-20T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-23T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-24T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-25T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-26T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-27T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-05-31T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-06-01T00:00:00+00:00,981.76,981.76,-1.82,0,No positions,0.00,0.00,
2022-06-02T00:00:00+00:00,922.52,981.67,-1.83,1,AAPL:long:1.9562@151.2100,59.16,-0.00,
2022-06-03T00:00:00+00:00,971.69,971.69,-2.83,0,No positions,0.00,0.00,
2022-06-06T00:00:00+00:00,971.69,971.69,-2.83,0,No positions,0.00,0.00,
2022-06-07T00:00:00+00:00,921.00,971.62,-2.84,1,AAPL:long:1.7023@148.7100,50.63,-0.00,
2022-06-08T00:00:00+00:00,921.00,970.35,-2.97,1,AAPL:long:1.7023@148.7100,50.63,-1.28,
2022-06-09T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-10T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-13T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-14T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-15T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-16T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-17T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-21T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-22T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-23T00:00:00+00:00,961.77,961.77,-3.82,0,No positions,0.00,0.00,
2022-06-24T00:00:00+00:00,909.68,961.70,-3.83,1,AAPL:long:1.8359@141.6600,52.01,-0.00,
2022-06-27T00:00:00+00:00,909.68,961.70,-3.83,1,AAPL:long:1.8359@141.6600,52.01,-0.00,
2022-06-28T00:00:00+00:00,953.81,953.81,-4.62,0,No positions,0.00,0.00,
2022-06-29T00:00:00+00:00,890.92,953.72,-4.63,1,AAPL:long:2.2553@139.2300,62.80,0.00,
2022-06-30T00:00:00+00:00,886.95,943.93,-5.61,1,AAPL:long:2.0839@136.7200,56.98,-0.00,
2022-07-01T00:00:00+00:00,886.95,948.54,-5.15,1,AAPL:long:2.0839@136.7200,56.98,4.61,
2022-07-05T00:00:00+00:00,886.95,954.02,-4.60,1,AAPL:long:2.0839@136.7200,56.98,10.09,
2022-07-06T00:00:00+00:00,907.35,957.27,-4.27,1,AAPL:long:1.7464@142.9200,49.92,-0.00,
2022-07-07T00:00:00+00:00,907.35,963.26,-3.67,1,AAPL:long:1.7464@142.9200,49.92,5.99,
2022-07-08T00:00:00+00:00,907.35,964.47,-3.55,1,AAPL:long:1.7464@142.9200,49.92,7.19,
2022-07-11T00:00:00+00:00,907.35,960.68,-3.93,1,AAPL:long:1.7464@142.9200,49.92,3.41,
2022-07-12T00:00:00+00:00,907.35,962.40,-3.76,1,AAPL:long:1.7464@142.9200,49.92,5.13,
2022-07-13T00:00:00+00:00,907.35,961.76,-3.82,1,AAPL:long:1.7464@142.9200,49.92,4.49,
2022-07-14T00:00:00+00:00,884.69,967.49,-3.25,1,AAPL:long:2.7885@148.4700,82.80,0.00,
2022-07-15T00:00:00+00:00,884.69,972.24,-2.78,1,AAPL:long:2.7885@148.4700,82.80,4.74,
2022-07-18T00:00:00+00:00,963.36,963.36,-3.66,0,No positions,0.00,0.00,
2022-07-19T00:00:00+00:00,914.83,963.30,-3.67,1,AAPL:long:1.6050@151.0000,48.47,0.00,
2022-07-20T00:00:00+00:00,914.83,966.57,-3.34,1,AAPL:long:1.6050@151.0000,48.47,3.27,
2022-07-21T00:00:00+00:00,914.83,970.28,-2.97,1,AAPL:long:1.6050@151.0000,48.47,6.98,
2022-07-22T00:00:00+00:00,914.83,968.26,-3.17,1,AAPL:long:1.6050@151.0000,48.47,4.96,
