timestamp,total_balance,total_equity,total_return_pct,num_positions,position_details,total_margin,net_unrealized_pnl,btc_price
2008-01-02T00:00:00+00:00,1000.00,1000.00,0.00,0,No positions,0.00,0.00,
2008-01-03T00:00:00+00:00,930.50,999.29,-0.07,1,GOLD:long:0.2390@871.8483,69.45,-0.66,
2008-01-04T00:00:00+00:00,930.50,998.47,-0.15,1,GOLD:long:0.2390@871.8483,69.45,-1.47,
2008-01-07T00:00:00+00:00,996.87,996.87,-0.31,0,No positions,0.00,0.00,
2008-01-08T00:00:00+00:00,928.34,996.22,-0.38,1,GOLD:long:0.2327@882.8521,68.47,-0.59,
2008-01-09T00:00:00+00:00,995.84,995.84,-0.42,0,No positions,0.00,0.00,
2008-01-10T00:00:00+00:00,941.94,995.00,-0.50,1,GOLD:long:0.3003@896.1613,53.82,-0.77,
2008-01-11T00:00:00+00:00,941.94,996.23,-0.38,1,GOLD:long:0.3003@896.1613,53.82,0.46,
2008-01-14T00:00:00+00:00,941.94,997.94,-0.21,1,GOLD:long:0.3003@896.1613,53.82,2.17,
2008-01-15T00:00:00+00:00,941.94,997.70,-0.23,1,GOLD:long:0.3003@896.1613,53.82,1.93,
2008-01-16T00:00:00+00:00,990.61,990.61,-0.94,0,No positions,0.00,0.00,
2008-01-17T00:00:00+00:00,990.61,990.61,-0.94,0,No positions,0.00,0.00,
2008-01-18T00:00:00+00:00,990.61,990.61,-0.94,0,No positions,0.00,0.00,
2008-01-22T00:00:00+00:00,990.61,990.61,-0.94,0,No positions,0.00,0.00,
2008-01-23T00:00:00+00:00,990.61,990.61,-0.94,0,No positions,0.00,0.00,
2008-01-24T00:00:00+00:00,884.89,989.62,-1.04,1,GOLD:long:0.3489@908.3951,105.64,-0.91,
2008-01-25T00:00:00+00:00,884.89,991.33,-0.87,1,GOLD:long:0.3489@908.3951,105.64,0.80,
2008-01-28T00:00:00+00:00,884.89,997.05,-0.29,1,GOLD:long:0.3489@908.3951,105.64,6.53,
2008-01-29T00:00:00+00:00,884.89,996.36,-0.36,1,GOLD:long:0.3489@908.3951,105.64,5.83,
2008-01-30T00:00:00+00:00,943.68,998.00,-0.20,1,GOLD:long:0.2963@928.7196,55.03,-0.72,
2008-01-31T00:00:00+00:00,943.68,998.50,-0.15,1,GOLD:long:0.2963@928.7196,55.03,-0.21,
2008-02-01T00:00:00+00:00,993.34,993.34,-0.67,0,No positions,0.00,0.00,
2008-02-04T00:00:00+00:00,993.34,993.34,-0.67,0,No positions,0.00,0.00,
2008-02-05T00:00:00+00:00,993.34,993.34,-0.67,0,No positions,0.00,0.00,
2008-02-06T00:00:00+00:00,927.43,992.38,-0.76,1,GOLD:long:0.3627@907.3889,65.82,-0.87,
2008-02-07T00:00:00+00:00,927.43,994.19,-0.58,1,GOLD:long:0.3627@907.3889,65.82,0.95,
2008-02-08T00:00:00+00:00,927.43,998.66,-0.13,1,GOLD:long:0.3627@907.3889,65.82,5.41,
2008-02-11T00:00:00+00:00,927.43,1000.25,0.03,1,GOLD:long:0.3627@907.3889,65.82,7.00,
2008-02-12T00:00:00+00:00,927.43,994.59,-0.54,1,GOLD:long:0.3627@907.3889,65.82,1.35,
2008-02-13T00:00:00+00:00,927.43,994.27,-0.57,1,GOLD:long:0.3627@907.3889,65.82,1.02,
2008-02-14T00:00:00+00:00,927.43,994.49,-0.55,1,GOLD:long:0.3627@907.3889,65.82,1.24,
2008-02-15T00:00:00+00:00,991.83,991.83,-0.82,0,No positions,0.00,0.00,
2008-02-19T00:00:00+00:00,991.83,991.83,-0.82,0,No positions,0.00,0.00,
2008-02-20T00:00:00+00:00,902.77,990.63,-0.94,1,GOLD:long:0.4730@940.0808,88.94,-1.08,
2008-02-21T00:00:00+00:00,902.77,996.03,-0.40,1,GOLD:long:0.4730@940.0808,88.94,4.31,
2008-02-22T00:00:00+00:00,902.77,995.36,-0.46,1,GOLD:long:0.4730@940.0808,88.94,3.65,
2008-02-25T00:00:00+00:00,902.77,991.91,-0.81,1,GOLD:long:0.4730@940.0808,88.94,0.20,
2008-02-26T00:00:00+00:00,902.77,995.88,-0.41,1,GOLD:long:0.4730@940.0808,88.94,4.17,
2008-02-27T00:00:00+00:00,902.77,1001.61,0.16,1,GOLD:long:0.4730@940.0808,88.94,9.90,
2008-02-28T00:00:00+00:00,906.93,1004.82,0.48,1,GOLD:long:0.5106@969.7040,99.02,-1.13,
2008-02-29T00:00:00+00:00,906.93,1008.65,0.86,1,GOLD:long:0.5106@969.7040,99.02,2.70,
2008-03-03T00:00:00+00:00,906.93,1013.35,1.33,1,GOLD:long:0.5106@969.7040,99.02,7.40,
2008-03-04T00:00:00+00:00,1002.81,1002.81,0.28,0,No positions,0.00,0.00,
2008-03-05T00:00:00+00:00,925.67,1001.81,0.18,1,GOLD:long:0.3888@990.7986,77.04,-0.89,
2008-03-06T00:00:00+00:00,996.26,996.26,-0.37,0,No positions,0.00,0.00,
2008-03-07T00:00:00+00:00,996.26,996.26,-0.37,0,No positions,0.00,0.00,
2008-03-10T00:00:00+00:00,996.26,996.26,-0.37,0,No positions,0.00,0.00,
2008-03-11T00:00:00+00:00,996.26,996.26,-0.37,0,No positions,0.00,0.00,
2008-03-12T00:00:00+00:00,996.26,996.26,-0.37,0,No positions,0.00,0.00,
2008-03-13T00:00:00+00:00,817.12,993.99,-0.60,1,GOLD:long:0.8980@996.0579,178.89,-2.03,
2008-03-14T00:00:00+00:00,817.12,999.11,-0.09,1,GOLD:long:0.8980@996.0579,178.89,3.09,
2008-03-17T00:00:00+00:00,937.15,1018.35,1.83,1,GOLD:long:0.4087@1004.9314,82.15,-0.95,
2008-03-18T00:00:00+00:00,844.29,1005.71,0.57,1,GOLD:long:0.8115@1006.7218,163.39,-1.97,
2008-03-19T00:00:00+00:00,994.90,994.90,-0.51,0,No positions,0.00,0.00,
2008-03-20T00:00:00+00:00,994.90,994.90,-0.51,0,No positions,0.00,0.00,
2008-03-24T00:00:00+00:00,994.90,994.90,-0.51,0,No positions,0.00,0.00,
2008-03-25T00:00:00+00:00,994.90,994.90,-0.51,0,No positions,0.00,0.00,
2008-03-26T00:00:00+00:00,935.56,993.96,-0.60,1,GOLD:long:0.3113@951.9674,59.26,-0.86,
2008-03-27T00:00:00+00:00,992.83,992.83,-0.72,0,No positions,0.00,0.00,
2008-03-28T00:00:00+00:00,992.83,992.83,-0.72,0,No positions,0.00,0.00,
2008-03-31T00:00:00+00:00,992.83,992.83,-0.72,0,No positions,0.00,0.00,
2008-04-01T00:00:00+00:00,935.09,991.82,-0.82,1,GOLD:long:0.3237@890.6687,57.67,-0.93,
2008-04-02T00:00:00+00:00,935.09,995.84,-0.42,1,GOLD:long:0.3237@890.6687,57.67,3.09,
2008-04-03T00:00:00+00:00,935.09,998.88,-0.11,1,GOLD:long:0.3237@890.6687,57.67,6.13,
2008-04-04T00:00:00+00:00,935.09,1000.05,0.00,1,GOLD:long:0.3237@890.6687,57.67,7.29,
2008-04-07T00:00:00+00:00,1001.22,1001.22,0.12,0,No positions,0.00,0.00,
2008-04-08T00:00:00+00:00,1001.22,1001.22,0.12,0,No positions,0.00,0.00,
2008-04-09T00:00:00+00:00,894.69,999.56,-0.04,1,GOLD:long:0.5658@940.1753,106.38,-1.51,
2008-04-10T00:00:00+00:00,994.55,994.55,-0.55,0,No positions,0.00,0.00,
2008-04-11T00:00:00+00:00,994.55,994.55,-0.55,0,No positions,0.00,0.00,
2008-04-14T00:00:00+00:00,994.55,994.55,-0.55,0,No positions,0.00,0.00,
2008-04-15T00:00:00+00:00,994.55,994.55,-0.55,0,No positions,0.00,0.00,
2008-04-16T00:00:00+00:00,932.98,993.67,-0.63,1,GOLD:long:0.3233@950.7600,61.48,-0.80,
2008-04-17T00:00:00+00:00,990.98,990.98,-0.90,0,No positions,0.00,0.00,
2008-04-18T00:00:00+00:00,910.90,989.77,-1.02,1,GOLD:long:0.4357@917.7229,79.97,-1.10,
2008-04-21T00:00:00+00:00,910.90,990.82,-0.92,1,GOLD:long:0.4357@917.7229,79.97,-0.05,
2008-04-22T00:00:00+00:00,910.90,994.13,-0.59,1,GOLD:long:0.4357@917.7229,79.97,3.26,
2008-04-23T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-04-24T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-04-25T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-04-28T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-04-29T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-04-30T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-05-01T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-05-02T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-05-05T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-05-06T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-05-07T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-05-08T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-05-09T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-05-12T00:00:00+00:00,985.78,985.78,-1.42,0,No positions,0.00,0.00,
2008-05-13T00:00:00+00:00,931.64,985.03,-1.50,1,GOLD:long:0.3101@871.7957,54.07,-0.68,
2008-05-14T00:00:00+00:00,983.26,983.26,-1.67,0,No positions,0.00,0.00,
2008-05-15T00:00:00+00:00,929.26,982.52,-1.75,1,GOLD:long:0.3057@882.1602,53.93,-0.66,
2008-05-16T00:00:00+00:00,929.26,988.61,-1.14,1,GOLD:long:0.3057@882.1602,53.93,5.42,
2008-05-19T00:00:00+00:00,929.26,990.41,-0.96,1,GOLD:long:0.3057@882.1602,53.93,7.23,
2008-05-20T00:00:00+00:00,993.94,993.94,-0.61,0,No positions,0.00,0.00,
2008-05-21T00:00:00+00:00,933.59,993.18,-0.68,1,GOLD:long:0.3238@930.6982,60.27,-0.68,
2008-05-22T00:00:00+00:00,989.00,989.00,-1.10,0,No positions,0.00,0.00,
2008-05-23T00:00:00+00:00,989.00,989.00,-1.10,0,No positions,0.00,0.00,
2008-05-26T00:00:00+00:00,989.00,989.00,-1.10,0,No positions,0.00,0.00,
2008-05-27T00:00:00+00:00,989.00,989.00,-1.10,0,No positions,0.00,0.00,
2008-05-28T00:00:00+00:00,989.00,989.00,-1.10,0,No positions,0.00,0.00,
2008-05-29T00:00:00+00:00,862.57,987.30,-1.27,1,GOLD:long:0.7143@883.8460,126.26,-1.53,
2008-05-30T00:00:00+00:00,862.57,994.30,-0.57,1,GOLD:long:0.7143@883.8460,126.26,5.47,
2008-06-02T00:00:00+00:00,862.57,998.23,-0.18,1,GOLD:long:0.7143@883.8460,126.26,9.40,
2008-06-03T00:00:00+00:00,862.57,990.01,-1.00,1,GOLD:long:0.7143@883.8460,126.26,1.18,
2008-06-04T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-05T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-06T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-09T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-10T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-11T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-12T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-13T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-16T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-17T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-18T00:00:00+00:00,987.02,987.02,-1.30,0,No positions,0.00,0.00,
2008-06-19T00:00:00+00:00,904.75,985.95,-1.40,1,GOLD:long:0.4532@906.2979,82.15,-0.95,
2008-06-20T00:00:00+00:00,984.57,984.57,-1.54,0,No positions,0.00,0.00,
2008-06-23T00:00:00+00:00,984.57,984.57,-1.54,0,No positions,0.00,0.00,
2008-06-24T00:00:00+00:00,984.57,984.57,-1.54,0,No positions,0.00,0.00,
2008-06-25T00:00:00+00:00,984.57,984.57,-1.54,0,No positions,0.00,0.00,
2008-06-26T00:00:00+00:00,936.15,983.91,-1.61,1,GOLD:long:0.2636@917.3558,48.36,-0.59,
2008-06-27T00:00:00+00:00,987.47,987.47,-1.25,0,No positions,0.00,0.00,
2008-06-30T00:00:00+00:00,987.47,987.47,-1.25,0,No positions,0.00,0.00,
2008-07-01T00:00:00+00:00,917.42,986.55,-1.34,1,GOLD:long:0.3694@946.7161,69.95,-0.82,
2008-07-02T00:00:00+00:00,917.42,987.29,-1.27,1,GOLD:long:0.3694@946.7161,69.95,-0.08,
2008-07-03T00:00:00+00:00,981.54,981.54,-1.85,0,No positions,0.00,0.00,
2008-07-04T00:00:00+00:00,981.54,981.54,-1.85,0,No positions,0.00,0.00,
2008-07-07T00:00:00+00:00,981.54,981.54,-1.85,0,No positions,0.00,0.00,
2008-07-08T00:00:00+00:00,981.54,981.54,-1.85,0,No positions,0.00,0.00,
2008-07-09T00:00:00+00:00,981.54,981.54,-1.85,0,No positions,0.00,0.00,
2008-07-10T00:00:00+00:00,907.44,980.64,-1.94,1,GOLD:long:0.3919@944.0427,74.00,-0.80,
2008-07-11T00:00:00+00:00,907.44,987.93,-1.21,1,GOLD:long:0.3919@944.0427,74.00,6.49,
2008-07-14T00:00:00+00:00,831.65,989.81,-1.02,1,GOLD:long:0.8192@975.8088,159.88,-1.73,
2008-07-15T00:00:00+00:00,831.65,993.90,-0.61,1,GOLD:long:0.8192@975.8088,159.88,2.37,
2008-07-16T00:00:00+00:00,903.32,978.45,-2.15,1,GOLD:long:0.3938@964.8630,75.98,-0.85,
2008-07-17T00:00:00+00:00,903.32,981.60,-1.84,1,GOLD:long:0.3938@964.8630,75.98,2.30,
2008-07-18T00:00:00+00:00,975.53,975.53,-2.45,0,No positions,0.00,0.00,
2008-07-21T00:00:00+00:00,975.53,975.53,-2.45,0,No positions,0.00,0.00,
2008-07-22T00:00:00+00:00,915.05,974.74,-2.53,1,GOLD:long:0.3176@950.7276,60.40,-0.71,
2008-07-23T00:00:00+00:00,964.79,964.79,-3.52,0,No positions,0.00,0.00,
2008-07-24T00:00:00+00:00,964.79,964.79,-3.52,0,No positions,0.00,0.00,
2008-07-25T00:00:00+00:00,964.79,964.79,-3.52,0,No positions,0.00,0.00,
2008-07-28T00:00:00+00:00,964.79,964.79,-3.52,0,No positions,0.00,0.00,
2008-07-29T00:00:00+00:00,964.79,964.79,-3.52,0,No positions,0.00,0.00,
2008-07-30T00:00:00+00:00,964.79,964.79,-3.52,0,No positions,0.00,0.00,
