entry_date,exit_date,entry,exit,pnl,hold_days,type
2020-01-02,2020-01-07,409.76562041016416,1450.6830497608876,106.59868851410289,5,Signal Exit
2020-01-08,2020-01-09,1464.2628206443133,1472.3083924334192,0.33807250978394593,1,Signal Exit
2020-01-10,2020-01-14,1470.6050778493343,1472.4905041430463,0.024211892408877424,4,Signal Exit
2020-01-15,2020-01-17,1466.4711283744516,1460.7235185894838,-0.511995704699936,2,Signal Exit
2020-01-24,2020-01-27,430.2200081963546,427.32816598649697,-0.16935143114440324,3,Signal Exit
2020-01-28,2020-01-29,426.4584108454319,424.88666373485574,-0.11744827529453833,1,Signal Exit
2020-02-03,2020-02-04,421.7369228111555,1242.8387153681874,63.24277881529535,1,Signal Exit
2020-02-19,2020-02-25,419.6027796623298,428.21660418871835,0.41113372469004417,6,Signal Exit
2020-02-26,2020-02-27,427.45440815652614,426.4129545629899,-0.1049896901550633,1,Signal Exit
2020-02-28,2020-03-04,426.75110921038464,1205.8028165290657,64.12659946131886,5,Signal Exit
2020-03-20,2020-03-23,963.3792033940944,969.8823910397737,0.4794658230768412,3,Signal Exit
2020-04-17,2020-04-20,427.66624259352307,426.1270544371667,-0.12130743246058506,3,Signal Exit
2020-04-24,2020-04-27,428.455497899991,422.90367823300255,-0.5224334348917999,3,Signal Exit
2020-05-13,2020-05-14,1507.2208668878322,1515.0939787344273,0.4504263732039027,1,Signal Exit
2020-05-15,2020-05-26,1542.251960797943,1513.864060866865,-2.3573774858225383,11,Signal Exit
2020-06-29,2020-06-30,442.57641910302357,440.62372879363664,-0.1328831162751066,1,Signal Exit
2020-07-01,2020-07-02,435.7384083050535,438.359396638076,0.13933533566915118,1,Signal Exit
2020-07-07,2020-07-09,449.1612467750159,966.8391193704521,43.425469282638524,2,Signal Exit
2020-07-10,2020-07-13,979.5252028006336,976.5057984937794,-0.27182454691009555,3,Signal Exit
2020-07-22,2020-07-30,1920.6958110832109,1920.8381713781112,-0.08411863673642608,8,Signal Exit
2020-08-03,2020-08-04,1920.8608279085188,1911.7834480005076,-0.8498131681531459,1,Signal Exit
2020-08-06,2020-08-12,1681.635302926216,1774.4676491323237,6.431963207943542,6,Signal Exit
2020-09-02,2020-09-03,1838.1714956286764,1839.7029487464338,-0.015712437736384144,1,Signal Exit
2020-09-07,2020-09-11,1857.217810133855,1876.4553547107905,1.0544019752669518,4,Signal Exit
2020-09-14,2020-09-15,1870.5561687191175,1872.8459404184744,0.03256770322898814,1,Signal Exit
2020-09-16,2020-09-23,1562.3248681463585,1549.651737325987,-0.9547738931605333,7,Signal Exit
2020-11-11,2020-11-12,917.4168694282503,916.774187361056,-0.12228656349417397,1,Signal Exit
2020-11-16,2020-11-18,911.1108809497036,888.1451890466712,-2.2099286262616316,2,Signal Exit
2020-11-20,2020-11-27,877.2275496464601,1225.3281982396431,39.18187395420219,7,Signal Exit
2020-12-04,2020-12-07,1239.108431037719,1238.599456439143,-0.22756727620931716,3,Signal Exit
2020-12-08,2020-12-10,1251.2104623126204,1961.6719520425904,102.92575304550945,2,Signal Exit
2020-12-16,2020-12-18,1950.506608982985,1936.4714644343203,-1.5403402776299888,2,Signal Exit
2020-12-23,2020-12-24,893.6204695778648,892.5119167227266,-0.10988888575103917,1,Signal Exit
2020-12-28,2020-12-30,881.6717089650291,886.379836888651,0.23824156398830057,2,Signal Exit
2021-01-05,2021-01-06,907.7512471451404,913.1147821222538,0.3749511852407936,1,Signal Exit
2021-01-08,2021-01-11,429.9920748926226,426.9787186449692,-0.2357661526429208,3,Signal Exit
2021-01-12,2021-01-14,421.9638034657814,419.6860468132305,-0.2126482283220011,2,Signal Exit
2021-01-15,2021-01-22,423.12043302942385,716.566952149091,28.350462181341136,7,Signal Exit
2021-02-03,2021-02-05,735.8510642841243,1422.1899931544556,107.99696155463805,2,Signal Exit
2021-02-09,2021-02-10,1387.1327444582412,1366.1051476165785,-2.0970345977287277,1,Signal Exit
2021-02-12,2021-02-16,1378.9846844805081,1389.712317272736,0.9548836545761058,4,Signal Exit
2021-02-18,2021-02-19,1380.173866556581,1246.906540423434,-15.853626054455837,1,Stop Loss
2021-02-24,2021-02-25,576.9947926929037,576.6319337994483,-0.07367030492540214,1,Signal Exit
2021-03-10,2021-03-15,1776.4631013691464,1770.882075446144,-0.46481694592111944,5,Signal Exit
2021-03-19,2021-03-25,1218.0887394163237,1188.3251364266634,-1.98806919735075,6,Signal Exit
2021-03-26,2021-03-29,1197.234598275195,1208.1091151798591,0.8482208107040492,3,Signal Exit
2021-03-30,2021-04-01,1207.7755180311647,1217.901329054492,0.8770365038187908,2,Signal Exit
2021-04-13,2021-04-14,459.89300456426525,462.44177778628176,0.20312404734085202,1,Signal Exit
2021-04-15,2021-04-19,470.9723199779948,1705.6711600786446,136.8074064861929,4,Signal Exit
2021-04-26,2021-04-30,1667.3068849230906,1658.1792767842758,-0.8038811658653036,4,Signal Exit
2021-05-03,2021-05-04,1221.451141260544,1222.3356015211068,-0.023856520935547146,1,Signal Exit
2021-05-05,2021-05-07,1210.781400973381,1217.0685816828409,0.40738243416597375,2,Signal Exit
2021-05-10,2021-05-11,1217.8403309051228,1226.3427592223281,0.714929071024311,1,Signal Exit
2021-05-27,2021-05-28,1203.650882117467,1201.9696237448807,-0.5462425976730283,1,Signal Exit
2021-05-31,2021-06-02,1097.0635369589902,1086.277571887652,-2.1415377033248197,2,Signal Exit
2021-06-03,2021-06-04,1075.0450619317999,1090.8968497199655,2.993639171915274,1,Signal Exit
2021-06-09,2021-06-10,1099.2823234727587,1095.0787675034537,-1.2483234492337631,1,Signal Exit
2021-06-14,2021-06-15,1614.8422235837872,1607.2476920527185,-1.125842004590874,1,Signal Exit
2021-06-21,2021-06-22,1542.2552164803246,1566.5616273013684,3.371846755554461,1,Signal Exit
2021-07-05,2021-07-07,402.978350974556,394.87000589042947,-0.7571469643677539,2,Signal Exit
2021-07-08,2021-07-14,391.51925676494733,1168.222384865613,84.4980427177757,6,Signal Exit
2021-07-15,2021-07-19,1169.8329063790818,1140.8469982974448,-2.531864834853925,4,Signal Exit
2021-07-20,2021-07-21,1170.5069074243083,1156.2229903445311,-1.5061099977945092,1,Signal Exit
2021-08-03,2021-08-09,1349.3373672079267,1228.820474179832,-17.94201966805656,6,Stop Loss
2021-08-23,2021-08-26,1229.8399025959227,1257.698896125295,2.3527858130930386,3,Signal Exit
2021-09-06,2021-09-10,1730.165301959354,1783.5800716167876,4.633713358266891,4,Signal Exit
2021-09-14,2021-09-16,1784.4107905765468,1780.8480383998442,-0.6713799278535624,2,Signal Exit
2021-09-20,2021-09-21,667.2156024934125,671.983711717827,0.26025535752411405,1,Signal Exit
2021-09-23,2021-09-27,675.031186451592,656.2889608754512,-1.5176966578147035,4,Signal Exit
2021-10-04,2021-10-08,1298.9046114945563,1320.2480482783765,1.5145598503173867,4,Signal Exit
2021-10-26,2021-11-01,1661.5509809677624,1907.8764847524956,33.20863928904436,6,Signal Exit
2021-11-15,2021-11-23,1290.1247253413883,1264.7374722625245,-2.5918073020691064,8,Signal Exit
2021-11-25,2021-11-29,1249.4920348932078,1295.0558774903163,6.900626394254832,4,Signal Exit
2021-12-02,2021-12-03,1327.1778020185684,1329.5543187923672,0.19474640254848335,1,Signal Exit
2021-12-06,2021-12-08,1340.1106165764822,1350.0209280112706,1.7644406064738625,2,Signal Exit
2021-12-13,2021-12-15,1343.7648275364534,1348.5788298296254,0.8537798603571951,2,Signal Exit
2021-12-23,2021-12-27,1408.1531747609051,1396.7998048787883,-3.316520056703527,4,Signal Exit
